animal,Slice,MeanGCaMP,MeanBackground,Fluor,Fnaut,signal,time
OP_4_reg.tif,103,1516.145,337.787,1516.145,1906.18655,-0.20461877144186122,25.75
OP_4_reg.tif,104,1513.693,338.191,1513.693,1906.18655,-0.20590510933990167,26
OP_4_reg.tif,105,1513.947,338.17,1513.947,1906.18655,-0.20577185900299214,26.25
OP_4_reg.tif,106,1504.583,338.213,1504.583,1906.18655,-0.21068428480937496,26.5
OP_4_reg.tif,107,1513.329,339.702,1513.329,1906.18655,-0.20609606651563037,26.75
OP_4_reg.tif,108,1508.516,339.149,1508.516,1906.18655,-0.20862100301777906,27
OP_4_reg.tif,109,1504.042,337.915,1504.042,1906.18655,-0.21096809753483992,27.25
OP_4_reg.tif,110,1509.025,335.936,1509.025,1906.18655,-0.20835397773633427,27.5
OP_4_reg.tif,111,1509.544,338.298,1509.544,1906.18655,-0.2080817063786332,27.75
OP_4_reg.tif,112,1510.594,338.234,1510.594,1906.18655,-0.20753086837172358,28
OP_4_reg.tif,113,1508.724,338.638,1508.724,1906.18655,-0.20851188463164846,28.25
OP_4_reg.tif,114,1506.898,337.511,1506.898,1906.18655,-0.20946981815604565,28.5
OP_4_reg.tif,115,1508.968,338.191,1508.968,1906.18655,-0.2083838803709951,28.75
OP_4_reg.tif,116,1506.159,339.383,1506.159,1906.18655,-0.20985750319138483,29
OP_4_reg.tif,117,1499.968,337.638,1499.968,1906.18655,-0.21310534900164932,29.25
OP_4_reg.tif,118,1501.191,338.277,1501.191,1906.18655,-0.21246375387550598,29.5
OP_4_reg.tif,119,1510.926,338.66,1510.926,1906.18655,-0.20735669864001505,29.75
OP_4_reg.tif,120,1513.046,340.34,1513.046,1906.18655,-0.2062445304736831,30
OP_4_reg.tif,121,1521.668,341.936,1521.668,1906.18655,-0.20172136352551645,30.25
OP_4_reg.tif,122,1521.989,340.979,1521.989,1906.18655,-0.2015529644776897,30.5
OP_4_reg.tif,123,1517.664,343.553,1517.664,1906.18655,-0.20382189245853188,30.75
OP_4_reg.tif,124,1530.721,342.979,1530.721,1906.18655,-0.19697209069070387,31
OP_4_reg.tif,125,1538.095,343.319,1538.095,1906.18655,-0.19310363405932116,31.25
OP_4_reg.tif,126,1548.42,342.106,1548.42,1906.18655,-0.18768706032470947,31.5
OP_4_reg.tif,127,1557.466,344.362,1557.466,1906.18655,-0.18294145974327644,31.75
OP_4_reg.tif,128,1554.279,343.34,1554.279,1906.18655,-0.18461338424615362,32
OP_4_reg.tif,129,1565.915,345.17,1565.915,1906.18655,-0.17850904991434335,32.25
OP_4_reg.tif,130,1567.148,344.191,1567.148,1906.18655,-0.17786220871194375,32.5
OP_4_reg.tif,131,1567.933,343.872,1567.933,1906.18655,-0.17745039172582552,32.75
OP_4_reg.tif,132,1569.435,345.915,1569.435,1906.18655,-0.17666243107213192,33
OP_4_reg.tif,133,1565.226,344.723,1565.226,1906.18655,-0.17887050456840115,33.25
OP_4_reg.tif,134,1566.459,344.255,1566.459,1906.18655,-0.17822366336600154,33.5
OP_4_reg.tif,135,1571.177,346.957,1571.177,1906.18655,-0.17574856458828755,33.75
OP_4_reg.tif,136,1566.247,346.851,1566.247,1906.18655,-0.17833488018263471,34
OP_4_reg.tif,137,1564.088,345.213,1564.088,1906.18655,-0.17946750804636616,34.25
OP_4_reg.tif,138,1560.551,344.574,1560.551,1906.18655,-0.1813230452182133,34.5
OP_4_reg.tif,139,1557.466,343.809,1557.466,1906.18655,-0.18294145974327644,34.75
OP_4_reg.tif,140,1553.834,343.936,1553.834,1906.18655,-0.18484683463955814,35
OP_4_reg.tif,141,1553.551,343.362,1553.551,1906.18655,-0.18499529859761102,35.25
OP_4_reg.tif,142,1549.721,344.681,1549.721,1906.18655,-0.18700454580376716,35.5
OP_4_reg.tif,143,1548.597,343.404,1548.597,1906.18655,-0.18759420477497332,35.75
OP_4_reg.tif,144,1545.406,343.447,1545.406,1906.18655,-0.18926822770835308,36
OP_4_reg.tif,145,1543.463,343.809,1543.463,1906.18655,-0.19028754032494877,36.25
OP_4_reg.tif,146,1540.89,344.553,1540.89,1906.18655,-0.19163735574569016,36.5
OP_4_reg.tif,147,1537.714,342.17,1537.714,1906.18655,-0.19330350956468556,36.75
OP_4_reg.tif,148,1541.866,343.106,1541.866,1906.18655,-0.19112533870307705,37
OP_4_reg.tif,149,1541,344.319,1541,1906.18655,-0.19157964890687113,37.25
OP_4_reg.tif,150,1540.905,342.957,1540.905,1906.18655,-0.1916294866313058,37.5
OP_4_reg.tif,151,1533.187,342.383,1533.187,1906.18655,-0.19567840828590466,37.75
OP_4_reg.tif,152,1529.975,345.149,1529.975,1906.18655,-0.1973634479794226,38
OP_4_reg.tif,153,1530.099,343.957,1530.099,1906.18655,-0.19729839663384466,38.25
OP_4_reg.tif,154,1529.922,344.511,1529.922,1906.18655,-0.19739125218358083,38.5
OP_4_reg.tif,155,1527.382,344.298,1527.382,1906.18655,-0.19872375555267655,38.75
OP_4_reg.tif,156,1522.477,342.149,1522.477,1906.18655,-0.20129695595638308,39
OP_4_reg.tif,157,1519.869,343.638,1519.869,1906.18655,-0.20266513264402164,39.25
OP_4_reg.tif,158,1514.58,342.702,1514.58,1906.18655,-0.20543978237596944,39.5
OP_4_reg.tif,159,1517.06,343.298,1517.06,1906.18655,-0.20413875546441138,39.75
OP_4_reg.tif,160,1505.947,343.17,1505.947,1906.18655,-0.2099687200080181,40
OP_4_reg.tif,161,1510.071,343.851,1510.071,1906.18655,-0.2078052381599272,40.25
OP_4_reg.tif,162,1505.784,343.489,1505.784,1906.18655,-0.2100542310509954,40.5
OP_4_reg.tif,163,1512.71,343.915,1512.71,1906.18655,-0.20642079863589421,40.75
OP_4_reg.tif,164,1505.163,341.766,1505.163,1906.18655,-0.2103800123865106,41
OP_4_reg.tif,165,1488.438,343.723,1488.438,1906.18655,-0.219154074925143,41.25
OP_4_reg.tif,166,1498.555,345.617,1498.555,1906.18655,-0.21384661957666204,41.5
OP_4_reg.tif,167,1508.177,344.021,1508.177,1906.18655,-0.2087988450028671,41.75
OP_4_reg.tif,168,1504.502,343.638,1504.502,1906.18655,-0.2107267780270509,42
OP_4_reg.tif,169,1497.587,343.191,1497.587,1906.18655,-0.2143544397582702,42.25
OP_4_reg.tif,170,1499.307,343.234,1499.307,1906.18655,-0.2134521146421896,42.5
OP_4_reg.tif,171,1494.714,341.085,1494.714,1906.18655,-0.2158616374667002,42.75
OP_4_reg.tif,172,1503.428,344.106,1503.428,1906.18655,-0.21129020661697556,43
OP_4_reg.tif,173,1500,343.043,1500,1906.18655,-0.21308856155762926,43.25
OP_4_reg.tif,174,1499.399,342.936,1499.399,1906.18655,-0.2134038507406319,43.5
OP_4_reg.tif,175,1493.477,340.915,1493.477,1906.18655,-0.21651057709960225,43.75
OP_4_reg.tif,176,1493.113,341.915,1493.113,1906.18655,-0.21670153427533095,44
OP_4_reg.tif,177,1494.399,343.532,1494.399,1906.18655,-0.2160268888687731,44.25
OP_4_reg.tif,178,1495.739,343.213,1495.739,1906.18655,-0.2153239146504312,44.5
OP_4_reg.tif,179,1498.951,343.851,1498.951,1906.18655,-0.21363887495691328,44.75
OP_4_reg.tif,180,1490.749,343.043,1490.749,1906.18655,-0.21794170670231613,45
OP_4_reg.tif,181,1495.325,343.574,1495.325,1906.18655,-0.21554110220744127,45.25
OP_4_reg.tif,182,1498.866,343.404,1498.866,1906.18655,-0.2136834666050917,45.5
OP_4_reg.tif,183,1495.767,342.894,1495.767,1906.18655,-0.2153092256369136,45.75
OP_4_reg.tif,184,1490.279,341.745,1490.279,1906.18655,-0.21818827228636145,46
OP_4_reg.tif,185,1490.813,344,1490.813,1906.18655,-0.2179081318142759,46.25
OP_4_reg.tif,186,1493.601,342.787,1493.601,1906.18655,-0.21644552575402434,46.5
OP_4_reg.tif,187,1490.007,343.915,1490.007,1906.18655,-0.21833096556053228,46.75
OP_4_reg.tif,188,1479.643,341.085,1479.643,1906.18655,-0.22376799899254346,47
OP_4_reg.tif,189,1479.396,343.085,1479.396,1906.18655,-0.22389757707607366,47.25
OP_4_reg.tif,190,1478.894,343.957,1478.894,1906.18655,-0.22416093010413904,47.5
OP_4_reg.tif,191,1470.922,342.277,1470.922,1906.18655,-0.2283431020956474,47.75
OP_4_reg.tif,192,1464.636,341.872,1464.636,1906.18655,-0.2316407856303466,48
OP_4_reg.tif,193,1464.145,341.426,1464.145,1906.18655,-0.23189836797453006,48.25
OP_4_reg.tif,194,1461.466,341.532,1461.466,1906.18655,-0.23330379180358818,48.5
OP_4_reg.tif,195,1460.106,341.298,1460.106,1906.18655,-0.23401725817444255,48.75
OP_4_reg.tif,196,1462.488,343.043,1462.488,1906.18655,-0.23276764281019602,49
OP_4_reg.tif,197,1461.064,340.787,1461.064,1906.18655,-0.23351468406909065,49.25
OP_4_reg.tif,198,1464.081,343.064,1464.081,1906.18655,-0.2319319428625703,49.5
OP_4_reg.tif,199,1466.77,342.723,1466.77,1906.18655,-0.2305212729572559,49.75
OP_4_reg.tif,200,1469.099,343.638,1469.099,1906.18655,-0.22929946179716776,50
OP_4_reg.tif,201,1473.442,342.064,1473.442,1906.18655,-0.22702109087906422,50.25
OP_4_reg.tif,202,1482.742,344.979,1482.742,1906.18655,-0.22214223996072155,50.5
OP_4_reg.tif,203,1491.357,341.83,1491.357,1906.18655,-0.2176227452659342,50.75
OP_4_reg.tif,204,1504.65,344.277,1504.65,1906.18655,-0.21064913609845784,51
OP_4_reg.tif,205,1510.071,341.532,1510.071,1906.18655,-0.2078052381599272,51.25
OP_4_reg.tif,206,1511.307,342.787,1511.307,1906.18655,-0.20715682313465064,51.5
OP_4_reg.tif,207,1528.488,341.723,1528.488,1906.18655,-0.1981435395187317,51.75
OP_4_reg.tif,208,1527.597,342.362,1527.597,1906.18655,-0.19861096491316652,52
OP_4_reg.tif,209,1526.64,343.362,1526.64,1906.18655,-0.19911301441089269,52.25
OP_4_reg.tif,210,1523.633,342.702,1523.633,1906.18655,-0.20069050954115686,52.5
OP_4_reg.tif,211,1514.633,342.191,1514.633,1906.18655,-0.2054119781718111,52.75
OP_4_reg.tif,212,1513.958,342.787,1513.958,1906.18655,-0.20576608831911014,53
OP_4_reg.tif,213,1500.47,342.426,1500.47,1906.18655,-0.21284199597358397,53.25
OP_4_reg.tif,214,1496.473,342.298,1496.473,1906.18655,-0.2149388526532201,53.5
OP_4_reg.tif,215,1486.519,342.936,1486.519,1906.18655,-0.22016079695872365,53.75
OP_4_reg.tif,216,1485.816,342.638,1485.816,1906.18655,-0.2205295961195403,54
OP_4_reg.tif,217,1480.901,341.447,1480.901,1906.18655,-0.2231080425995031,54.25
OP_4_reg.tif,218,1473.131,343.213,1473.131,1906.18655,-0.22718424385063457,54.5
OP_4_reg.tif,219,1471.76,342.723,1471.76,1906.18655,-0.22790348090537096,54.75
OP_4_reg.tif,220,1459.159,340.362,1459.159,1906.18655,-0.23451406159591243,55
OP_4_reg.tif,221,1455.926,340.468,1455.926,1906.18655,-0.23621011804956865,55.25
OP_4_reg.tif,222,1453.975,341.489,1453.975,1906.18655,-0.23723362752716937,55.5
OP_4_reg.tif,223,1448.735,343.149,1448.735,1906.18655,-0.2399825714854614,55.75
OP_4_reg.tif,224,1440.965,340.851,1440.965,1906.18655,-0.24405877273659285,56
OP_4_reg.tif,225,1440.413,342.511,1440.413,1906.18655,-0.2443483561459396,56.25
OP_4_reg.tif,226,1438.643,342.638,1438.643,1906.18655,-0.2452769116433016,56.5
OP_4_reg.tif,227,1439.011,342.979,1439.011,1906.18655,-0.24508385603707042,56.75
OP_4_reg.tif,228,1439.205,342.149,1439.205,1906.18655,-0.24498208215769857,57
OP_4_reg.tif,229,1441.442,342.723,1441.442,1906.18655,-0.24380853489916815,57.25
OP_4_reg.tif,230,1449.587,344.936,1449.587,1906.18655,-0.2395356057884261,57.5
OP_4_reg.tif,231,1457.163,343.298,1457.163,1906.18655,-0.23556117841666646,57.75
OP_4_reg.tif,232,1469.148,343,1469.148,1906.18655,-0.22927375602351197,58
OP_4_reg.tif,233,1474.731,344.106,1474.731,1906.18655,-0.22634487164962944,58.25
OP_4_reg.tif,234,1480.212,342.085,1480.212,1906.18655,-0.223469497253561,58.5
OP_4_reg.tif,235,1482.498,342.851,1482.498,1906.18655,-0.2222702442213748,58.75
OP_4_reg.tif,236,1485.265,341.872,1485.265,1906.18655,-0.2208186549212614,59
OP_4_reg.tif,237,1491.36,344.702,1491.36,1906.18655,-0.21762117144305734,59.25
OP_4_reg.tif,238,1484.89,346.426,1484.89,1906.18655,-0.22101538278087202,59.5
OP_4_reg.tif,239,1485.866,341.66,1485.866,1906.18655,-0.2205033657382589,59.75
OP_4_reg.tif,240,1491.028,343.085,1491.028,1906.18655,-0.21779534117476587,60
OP_4_reg.tif,241,1490.085,341.574,1490.085,1906.18655,-0.2182900461657333,60.25
OP_4_reg.tif,242,1484.912,341.681,1484.912,1906.18655,-0.22100384141310822,60.5
OP_4_reg.tif,243,1486.163,342.574,1486.163,1906.18655,-0.2203475572734473,60.75
OP_4_reg.tif,244,1477.322,342.383,1477.322,1906.18655,-0.2249856132916267,61
OP_4_reg.tif,245,1465.866,340.447,1465.866,1906.18655,-0.23099551825082384,61.25
OP_4_reg.tif,246,1462.367,340.702,1462.367,1906.18655,-0.2328311203328971,61.5
OP_4_reg.tif,247,1457.336,342.043,1457.336,1906.18655,-0.23547042129743279,61.75
OP_4_reg.tif,248,1444.594,338.851,1444.594,1906.18655,-0.2421549716631879,62
OP_4_reg.tif,249,1431.837,340.404,1431.837,1906.18655,-0.24884739114332746,62.25
OP_4_reg.tif,250,1414.057,340.851,1414.057,1906.18655,-0.25817491472699766,62.5
OP_4_reg.tif,251,1405.403,338.681,1405.403,1906.18655,-0.2627148691191845,62.75
OP_4_reg.tif,252,1394.587,338.064,1394.587,1906.18655,-0.2683890251979797,63
OP_4_reg.tif,253,1380.06,340.064,1380.06,1906.18655,-0.2760100001754812,63.25
OP_4_reg.tif,254,1369.343,339.447,1369.343,1906.18655,-0.2816322200993391,63.5
OP_4_reg.tif,255,1357.092,338.979,1357.092,1906.18655,-0.28805918812091075,63.75
OP_4_reg.tif,256,1346.94,339.979,1346.94,1906.18655,-0.29338500473628876,64
OP_4_reg.tif,257,1335.481,338.936,1335.481,1906.18655,-0.29939648351836284,64.25
OP_4_reg.tif,258,1325.074,341.66,1325.074,1906.18655,-0.304856075078276,64.5
OP_4_reg.tif,259,1317.534,342.106,1317.534,1906.18655,-0.3088116165755129,64.75
OP_4_reg.tif,260,1305.724,341.426,1305.724,1906.18655,-0.3150072326341826,65
OP_4_reg.tif,261,1296.032,340.851,1296.032,1906.18655,-0.3200917297417716,65.25
OP_4_reg.tif,262,1282.756,341.83,1282.756,1906.18655,-0.32705642057961215,65.5
OP_4_reg.tif,263,1267.88,340.723,1267.88,1906.18655,-0.33486048361845794,65.75
OP_4_reg.tif,264,1253.212,340.468,1253.212,1906.18655,-0.34255542827117313,66
OP_4_reg.tif,265,1239.463,341,1239.463,1906.18655,-0.3497682585159359,66.25
OP_4_reg.tif,266,1226.145,340.936,1226.145,1906.18655,-0.3567549828740529,66.5
OP_4_reg.tif,267,1209.919,339.553,1209.919,1906.18655,-0.3652672662074968,66.75
OP_4_reg.tif,268,1193.382,340.638,1193.382,1906.18655,-0.3739427025125111,67
OP_4_reg.tif,269,1177.35,338.702,1177.35,1906.18655,-0.38235321196658323,67.25
OP_4_reg.tif,270,1164.958,340.681,1164.958,1906.18655,-0.3888541496633684,67.5
OP_4_reg.tif,271,1153.714,339.723,1153.714,1906.18655,-0.39475283780593245,67.75
OP_4_reg.tif,272,1144.933,341.766,1144.933,1906.18655,-0.3993594173665741,68
OP_4_reg.tif,273,1141.484,339.191,1141.484,1906.18655,-0.40116878906736597,68.25
OP_4_reg.tif,274,1139.102,341.872,1139.102,1906.18655,-0.40241840443161236,68.5
OP_4_reg.tif,275,1142.145,340.809,1142.145,1906.18655,-0.40082202342682566,68.75
OP_4_reg.tif,276,1142.382,339.809,1142.382,1906.18655,-0.4006976914195517,69
OP_4_reg.tif,277,1136.799,340.149,1136.799,1906.18655,-0.40362657579343425,69.25
OP_4_reg.tif,278,1131.102,339.574,1131.102,1906.18655,-0.40661526543663834,69.5
OP_4_reg.tif,279,1127,339.532,1127,1906.18655,-0.4087672059169654,69.75
OP_4_reg.tif,280,1121.261,339.511,1121.261,1906.18655,-0.41177792908044597,70
OP_4_reg.tif,281,1116.279,338.766,1116.279,1906.18655,-0.41439152427132586,70.25
OP_4_reg.tif,282,1110.958,339.383,1110.958,1906.18655,-0.4171829614472937,70.5
OP_4_reg.tif,283,1102.124,340.809,1102.124,1906.18655,-0.4218173452120937,70.75
OP_4_reg.tif,284,1095.636,340.83,1095.636,1906.18655,-0.4252209994871698,71
OP_4_reg.tif,285,1090.159,338.83,1090.159,1906.18655,-0.42809427545273565,71.25
OP_4_reg.tif,286,1085.049,339.064,1085.049,1906.18655,-0.43077502041969606,71.5
OP_4_reg.tif,287,1077.972,338.681,1077.972,1906.18655,-0.43448766858626714,71.75
OP_4_reg.tif,288,1071.862,339.021,1071.862,1906.18655,-0.43769302117885567,72
OP_4_reg.tif,289,1071.258,339.787,1071.258,1906.18655,-0.4380098841847352,72.25
OP_4_reg.tif,290,1067.12,338.106,1067.12,1906.18655,-0.44018071053958496,72.5
OP_4_reg.tif,291,1063.643,338.617,1063.643,1906.18655,-0.44200477125389426,72.75
OP_4_reg.tif,292,1057.364,338.766,1057.364,1906.18655,-0.44529878253521404,73
OP_4_reg.tif,293,1050.735,339.149,1050.735,1906.18655,-0.44877640648550376,73.25
OP_4_reg.tif,294,1049.59,338.319,1049.59,1906.18655,-0.4493770822168481,73.5
OP_4_reg.tif,295,1046.65,337.872,1046.65,1906.18655,-0.45091942863619505,73.75
OP_4_reg.tif,296,1048.067,337.234,1048.067,1906.18655,-0.45017605963067986,74
OP_4_reg.tif,297,1045.004,336.702,1045.004,1906.18655,-0.45178293278797926,74.25
OP_4_reg.tif,298,1042.318,337.021,1042.318,1906.18655,-0.45319202887041665,74.5
OP_4_reg.tif,299,1036.756,337.149,1036.756,1906.18655,-0.45610989648416095,74.75
