animal,Slice,MeanGCaMP,MeanBackground,Fluor,Fnaut,signal,time
OP_2_reg.tif,51,1572.147,525.159,1572.147,1805.70935,-0.12934659168708415,12.75
OP_2_reg.tif,52,1565.63,520.591,1565.63,1805.70935,-0.13295569965343534,13
OP_2_reg.tif,53,1563.653,525.455,1563.653,1805.70935,-0.13405056024104878,13.25
OP_2_reg.tif,54,1555.386,523.091,1555.386,1805.70935,-0.1386288164260766,13.5
OP_2_reg.tif,55,1555.596,521.864,1555.596,1805.70935,-0.1385125186398354,13.75
OP_2_reg.tif,56,1551.918,517.227,1551.918,1805.70935,-0.1405493912960024,14
OP_2_reg.tif,57,1545.794,518.318,1545.794,1805.70935,-0.14394085626238795,14.25
OP_2_reg.tif,58,1540.884,517.182,1540.884,1805.70935,-0.1466600092645032,14.5
OP_2_reg.tif,59,1540.694,523.636,1540.694,1805.70935,-0.1467652310711024,14.75
OP_2_reg.tif,60,1535.938,520.205,1535.938,1805.70935,-0.149399099029974,15
OP_2_reg.tif,61,1534.53,517.091,1534.53,1805.70935,-0.15017884799677209,15.25
OP_2_reg.tif,62,1528.674,516.341,1528.674,1805.70935,-0.1534218948359547,15.5
OP_2_reg.tif,63,1527.427,512.841,1527.427,1805.70935,-0.1541124821666345,15.75
OP_2_reg.tif,64,1519.879,516.5,1519.879,1805.70935,-0.15829255688353178,16
OP_2_reg.tif,65,1519.82,515.886,1519.82,1805.70935,-0.1583252310234757,16.25
OP_2_reg.tif,66,1513.594,515.091,1513.594,1805.70935,-0.16177318348603556,16.5
OP_2_reg.tif,67,1505.746,511.318,1505.746,1805.70935,-0.16611939789756308,16.75
OP_2_reg.tif,68,1496.075,513.477,1496.075,1805.70935,-0.17147518785346047,17
OP_2_reg.tif,69,1491.404,517.591,1491.404,1805.70935,-0.1740619828988536,17.25
OP_2_reg.tif,70,1489.162,515.773,1489.162,1805.70935,-0.17530360021672373,17.5
OP_2_reg.tif,71,1483.234,515.705,1483.234,1805.70935,-0.17858652058261765,17.75
OP_2_reg.tif,72,1477.075,515,1477.075,1805.70935,-0.18199736851337678,18
OP_2_reg.tif,73,1474.612,516.25,1474.612,1805.70935,-0.18336137540629116,18.25
OP_2_reg.tif,74,1469.56,514.205,1469.56,1805.70935,-0.18615916786386477,18.5
OP_2_reg.tif,75,1468.717,516,1468.717,1805.70935,-0.1866260204057757,18.75
OP_2_reg.tif,76,1464.707,516.455,1464.707,1805.70935,-0.18884675432400014,19
OP_2_reg.tif,77,1459.267,515.432,1459.267,1805.70935,-0.19185942078662882,19.25
OP_2_reg.tif,78,1454.113,515.886,1454.113,1805.70935,-0.19471370074037664,19.5
OP_2_reg.tif,79,1450.692,513.909,1450.692,1805.70935,-0.1966082470581437,19.75
OP_2_reg.tif,80,1446.494,513.182,1446.494,1805.70935,-0.19893309518500316,20
OP_2_reg.tif,81,1438.913,512.818,1438.913,1805.70935,-0.20313144526830967,20.25
OP_2_reg.tif,82,1434.841,513.273,1434.841,1805.70935,-0.20538651472342445,20.5
OP_2_reg.tif,83,1426.548,511.864,1426.548,1805.70935,-0.2099791696819868,20.75
OP_2_reg.tif,84,1418.959,514.182,1418.959,1805.70935,-0.21418195015715016,21
OP_2_reg.tif,85,1416.404,515.682,1416.404,1805.70935,-0.2155969065564179,21.25
OP_2_reg.tif,86,1415.131,516.114,1415.131,1805.70935,-0.2163018926606322,21.5
OP_2_reg.tif,87,1407.954,514.364,1407.954,1805.70935,-0.22027650795517015,21.75
OP_2_reg.tif,88,1403.003,515.25,1403.003,1805.70935,-0.2230183667155515,22
OP_2_reg.tif,89,1393.743,508.545,1393.743,1805.70935,-0.22814654528980544,22.25
OP_2_reg.tif,90,1389.64,507.432,1389.64,1805.70935,-0.23041878251336514,22.5
OP_2_reg.tif,91,1382.357,506.5,1382.357,1805.70935,-0.23445210050000578,22.75
OP_2_reg.tif,92,1375.059,507.727,1375.059,1805.70935,-0.23849372547137782,23
OP_2_reg.tif,93,1368.303,509.568,1368.303,1805.70935,-0.24223519139445113,23.25
OP_2_reg.tif,94,1364.825,509.364,1364.825,1805.70935,-0.24416130425419796,23.5
OP_2_reg.tif,95,1357.47,508.477,1357.47,1805.70935,-0.24823449576754977,23.75
OP_2_reg.tif,96,1358.391,511.341,1358.391,1805.70935,-0.24772444690503484,24
OP_2_reg.tif,97,1354.992,507.932,1354.992,1805.70935,-0.24960680964519572,24.25
OP_2_reg.tif,98,1352.121,509.159,1352.121,1805.70935,-0.2511967665228072,24.5
OP_2_reg.tif,99,1351.612,509.318,1351.612,1805.70935,-0.25147865020469656,24.75
OP_2_reg.tif,100,1350.571,506.136,1350.571,1805.70935,-0.25205515494506364,25
OP_2_reg.tif,101,1346.545,506.091,1346.545,1805.70935,-0.2542847496470016,25.25
OP_2_reg.tif,102,1344.129,510.568,1344.129,1805.70935,-0.25562272798775737,25.5
OP_2_reg.tif,103,1342.332,507.545,1342.332,1805.70935,-0.2566179047585925,25.75
OP_2_reg.tif,104,1337.941,504.864,1337.941,1805.70935,-0.2590496360889974,26
OP_2_reg.tif,105,1328.321,505.455,1328.321,1805.70935,-0.26437718229680773,26.25
OP_2_reg.tif,106,1326.301,508.841,1326.301,1805.70935,-0.2654958562406514,26.5
OP_2_reg.tif,107,1318.951,508.432,1318.951,1805.70935,-0.26956627875909267,26.75
OP_2_reg.tif,108,1315.452,505.636,1315.452,1805.70935,-0.2715040213974636,27
OP_2_reg.tif,109,1310.026,508.455,1310.026,1805.70935,-0.2745089346743428,27.25
OP_2_reg.tif,110,1304.558,506.636,1304.558,1805.70935,-0.2775371075084703,27.5
OP_2_reg.tif,111,1296.892,507.136,1296.892,1805.70935,-0.2817825305052555,27.75
OP_2_reg.tif,112,1292.478,505.773,1292.478,1805.70935,-0.28422699921224864,28
OP_2_reg.tif,113,1284.715,505.614,1284.715,1805.70935,-0.2885261407102977,28.25
OP_2_reg.tif,114,1278.442,503.295,1278.442,1805.70935,-0.29200012172501627,28.5
OP_2_reg.tif,115,1270.902,503.045,1270.902,1805.70935,-0.29617576605005674,28.75
OP_2_reg.tif,116,1263.481,501.955,1263.481,1805.70935,-0.30028550829622724,29
OP_2_reg.tif,117,1258.674,501.727,1258.674,1805.70935,-0.30294762000318604,29.25
OP_2_reg.tif,118,1249.506,501.273,1249.506,1805.70935,-0.3080248490710866,29.5
OP_2_reg.tif,119,1243.743,502.568,1243.743,1805.70935,-0.31121639260493394,29.75
OP_2_reg.tif,120,1236.414,498.114,1236.414,1805.70935,-0.31527518534475113,30
OP_2_reg.tif,121,1239.63,508.432,1239.63,1805.70935,-0.3134941678183147,30.25
OP_2_reg.tif,122,1252.494,509.523,1252.494,1805.70935,-0.3063700977125694,30.5
OP_2_reg.tif,123,1289.131,512.205,1289.131,1805.70935,-0.2860805644053402,30.75
OP_2_reg.tif,124,1340.198,512.591,1340.198,1805.70935,-0.2577997117863957,31
OP_2_reg.tif,125,1391.812,510.682,1391.812,1805.70935,-0.2292159311242422,31.25
OP_2_reg.tif,126,1415.596,511.136,1415.596,1805.70935,-0.21604437613395536,31.5
OP_2_reg.tif,127,1421.069,511.818,1421.069,1805.70935,-0.2130134343049174,31.75
OP_2_reg.tif,128,1423.499,511.227,1423.499,1805.70935,-0.2116677027784123,32
OP_2_reg.tif,129,1418.725,511.432,1418.725,1805.70935,-0.21431153911896184,32.25
OP_2_reg.tif,130,1411.17,511.477,1411.17,1805.70935,-0.21849549042873373,32.5
OP_2_reg.tif,131,1403.817,511.023,1403.817,1805.70935,-0.22256757434412136,32.75
OP_2_reg.tif,132,1401.388,510.818,1401.388,1805.70935,-0.22391275207164438,33
OP_2_reg.tif,133,1410.221,515.227,1410.221,1805.70935,-0.21902104566274747,33.25
OP_2_reg.tif,134,1405.74,511.705,1405.74,1805.70935,-0.2215026189015414,33.5
OP_2_reg.tif,135,1401.985,508.159,1401.985,1805.70935,-0.2235821340793302,33.75
OP_2_reg.tif,136,1398.201,510.023,1398.201,1805.70935,-0.22567770942759977,34
OP_2_reg.tif,137,1386.656,514.295,1386.656,1805.70935,-0.2320713186759542,34.25
OP_2_reg.tif,138,1378.149,508.886,1378.149,1805.70935,-0.23678248661668622,34.5
OP_2_reg.tif,139,1371.09,502.045,1371.09,1805.70935,-0.24069175363133616,34.75
OP_2_reg.tif,140,1374.437,504.273,1374.437,1805.70935,-0.2388381884382446,35
OP_2_reg.tif,141,1371.63,509.091,1371.63,1805.70935,-0.2403927021810016,35.25
OP_2_reg.tif,142,1368.758,506.227,1368.758,1805.70935,-0.24198321285759528,35.5
OP_2_reg.tif,143,1364.743,505.455,1364.743,1805.70935,-0.24420671577073028,35.75
OP_2_reg.tif,144,1361.211,511.136,1361.211,1805.70935,-0.24616273377551046,36
OP_2_reg.tif,145,1366.167,506.045,1366.167,1805.70935,-0.24341810602021868,36.25
OP_2_reg.tif,146,1363.105,510.545,1363.105,1805.70935,-0.24511383850341145,36.5
OP_2_reg.tif,147,1360.203,507.318,1360.203,1805.70935,-0.24672096314946815,36.75
OP_2_reg.tif,148,1359.905,509.909,1359.905,1805.70935,-0.24688599524613422,37
OP_2_reg.tif,149,1355.37,507.386,1355.37,1805.70935,-0.24939747362996165,37.25
OP_2_reg.tif,150,1349.71,504.773,1349.71,1805.70935,-0.2525319758686524,37.5
OP_2_reg.tif,151,1345.828,511.409,1345.828,1805.70935,-0.25468182351716795,37.75
OP_2_reg.tif,152,1347.283,507.455,1347.283,1805.70935,-0.2538760459982113,38
OP_2_reg.tif,153,1342.1,505.795,1342.1,1805.70935,-0.25674638612244,38.25
OP_2_reg.tif,154,1340.434,505.795,1340.434,1805.70935,-0.25766901522662,38.5
OP_2_reg.tif,155,1340.591,505.023,1340.591,1805.70935,-0.2575820687864302,38.75
OP_2_reg.tif,156,1341.625,504.75,1341.625,1805.70935,-0.2570094406389379,39
OP_2_reg.tif,157,1339.183,510.409,1339.183,1805.70935,-0.25836181775322814,39.25
OP_2_reg.tif,158,1335.344,506.136,1335.344,1805.70935,-0.26048785204551334,39.5
OP_2_reg.tif,159,1333.807,502.841,1333.807,1805.70935,-0.26133904108100237,39.75
OP_2_reg.tif,160,1332.013,502.409,1332.013,1805.70935,-0.26233255645489134,40
OP_2_reg.tif,161,1335.548,508,1335.548,1805.70935,-0.26037487705316475,40.25
OP_2_reg.tif,162,1339.013,504.045,1339.013,1805.70935,-0.25845596358018535,40.5
OP_2_reg.tif,163,1332.961,505.023,1332.961,1805.70935,-0.2618075550198597,40.75
OP_2_reg.tif,164,1330.224,507.295,1330.224,1805.70935,-0.2633233028338698,41
OP_2_reg.tif,165,1329.229,504.75,1329.229,1805.70935,-0.26387433282106004,41.25
OP_2_reg.tif,166,1328.452,499.727,1328.452,1805.70935,-0.26430463463015247,41.5
OP_2_reg.tif,167,1324.38,499.727,1324.38,1805.70935,-0.2665597040852671,41.75
OP_2_reg.tif,168,1320.707,502.659,1320.707,1805.70935,-0.2685938077465235,42
OP_2_reg.tif,169,1318.805,499.818,1318.805,1805.70935,-0.26964713341047936,42.25
OP_2_reg.tif,170,1315.81,493.159,1315.81,1805.70935,-0.2713057613618715,42.5
OP_2_reg.tif,171,1317.797,499.205,1317.797,1805.70935,-0.2702053627844371,42.75
OP_2_reg.tif,172,1317.267,497.977,1317.267,1805.70935,-0.2704988762449505,43
OP_2_reg.tif,173,1313.64,498.841,1313.64,1805.70935,-0.2725075051530303,43.25
OP_2_reg.tif,174,1315.856,498.977,1315.856,1805.70935,-0.27128028660869485,43.5
OP_2_reg.tif,175,1310.424,495.455,1310.424,1805.70935,-0.2742885226794667,43.75
OP_2_reg.tif,176,1311.851,502.705,1311.851,1805.70935,-0.2734982515320087,44
OP_2_reg.tif,177,1310.308,501.477,1310.308,1805.70935,-0.2743527633613904,44.25
OP_2_reg.tif,178,1309.717,500.614,1309.717,1805.70935,-0.2746800585598119,44.5
OP_2_reg.tif,179,1308.054,500.273,1308.054,1805.70935,-0.2756010262670457,44.75
OP_2_reg.tif,180,1304.558,497.795,1304.558,1805.70935,-0.2775371075084703,45
OP_2_reg.tif,181,1300.553,500.727,1300.553,1805.70935,-0.2797550724317842,45.25
OP_2_reg.tif,182,1304.558,499.682,1304.558,1805.70935,-0.2775371075084703,45.5
OP_2_reg.tif,183,1302.36,497.932,1302.36,1805.70935,-0.27875435767112805,45.75
OP_2_reg.tif,184,1296.799,501.25,1296.799,1805.70935,-0.28183403381059086,46
OP_2_reg.tif,185,1291.612,499.5,1291.612,1805.70935,-0.284706589130748,46.25
OP_2_reg.tif,186,1284.452,501.159,1284.452,1805.70935,-0.2886717898425902,46.5
OP_2_reg.tif,187,1286.19,499.273,1286.19,1805.70935,-0.2877092872116988,46.75
OP_2_reg.tif,188,1290.129,499.386,1290.129,1805.70935,-0.28552787302120364,47
OP_2_reg.tif,189,1291.216,496.614,1291.216,1805.70935,-0.28492589352766,47.25
OP_2_reg.tif,190,1289.607,499.159,1289.607,1805.70935,-0.28581695608986024,47.5
OP_2_reg.tif,191,1288.414,496.182,1288.414,1805.70935,-0.28647763827550654,47.75
OP_2_reg.tif,192,1287.915,496.455,1287.915,1805.70935,-0.2867539839675749,48
OP_2_reg.tif,193,1289.278,495.136,1289.278,1805.70935,-0.2859991559549714,48.25
OP_2_reg.tif,194,1285.91,494.705,1285.91,1805.70935,-0.28786435092668705,48.5
OP_2_reg.tif,195,1283.324,494.909,1283.324,1805.70935,-0.2892964750943999,48.75
OP_2_reg.tif,196,1283.717,496.25,1283.717,1805.70935,-0.28907883209443425,49
OP_2_reg.tif,197,1280.686,495.364,1280.686,1805.70935,-0.290757396809182,49.25
OP_2_reg.tif,198,1276.617,495.568,1276.617,1805.70935,-0.29301080486735037,49.5
OP_2_reg.tif,199,1271.265,494.318,1271.265,1805.70935,-0.29597473701955407,49.75
OP_2_reg.tif,200,1269.301,494.977,1269.301,1805.70935,-0.29706239822040026,50
OP_2_reg.tif,201,1271.925,494.159,1271.925,1805.70935,-0.2956092296913676,50.25
OP_2_reg.tif,202,1271.509,495.205,1271.509,1805.70935,-0.29583961006792153,50.5
OP_2_reg.tif,203,1270.177,495.341,1270.177,1805.70935,-0.2965772703120799,50.75
OP_2_reg.tif,204,1266.553,494.5,1266.553,1805.70935,-0.2985842378232133,51
OP_2_reg.tif,205,1262.833,493.841,1262.833,1805.70935,-0.30064437003662853,51.25
OP_2_reg.tif,206,1260.057,494.955,1260.057,1805.70935,-0.30218171601094057,51.5
OP_2_reg.tif,207,1259.069,494.409,1259.069,1805.70935,-0.30272886940525623,51.75
OP_2_reg.tif,208,1257.514,493.341,1257.514,1805.70935,-0.3035900268224231,52
OP_2_reg.tif,209,1256.486,493.455,1256.486,1805.70935,-0.30415933217602265,52.25
OP_2_reg.tif,210,1255.01,491.682,1255.01,1805.70935,-0.3049767394736036,52.5
OP_2_reg.tif,211,1253.959,491.818,1253.959,1805.70935,-0.30555878220379157,52.75
OP_2_reg.tif,212,1251.442,494.545,1251.442,1805.70935,-0.30695269424173943,53
OP_2_reg.tif,213,1249.568,493.091,1249.568,1805.70935,-0.30799051353419643,53.25
OP_2_reg.tif,214,1246.658,493.432,1246.658,1805.70935,-0.30960206857211,53.5
OP_2_reg.tif,215,1247.057,491.5,1247.057,1805.70935,-0.3093811027782517,53.75
OP_2_reg.tif,216,1243.92,492.295,1243.92,1805.70935,-0.311118370185102,54
OP_2_reg.tif,217,1240.799,491.818,1240.799,1805.70935,-0.31284677680823886,54.25
OP_2_reg.tif,218,1237.761,490.068,1237.761,1805.70935,-0.31452921811586126,54.5
OP_2_reg.tif,219,1233.799,491.977,1233.799,1805.70935,-0.31672336968294484,54.75
OP_2_reg.tif,220,1234.005,491.136,1234.005,1805.70935,-0.31660928709263203,55
OP_2_reg.tif,221,1240.262,491.955,1240.262,1805.70935,-0.31314416686162705,55.25
OP_2_reg.tif,222,1240.632,495.114,1240.632,1805.70935,-0.31293926123824967,55.5
OP_2_reg.tif,223,1242.956,490.432,1242.956,1805.70935,-0.3116522324038474,55.75
OP_2_reg.tif,224,1242.787,491.614,1242.787,1805.70935,-0.31174582443182236,56
OP_2_reg.tif,225,1240.985,495.023,1240.985,1805.70935,-0.31274377019756816,56.25
OP_2_reg.tif,226,1242.35,495.5,1242.35,1805.70935,-0.31198783458700047,56.5
OP_2_reg.tif,227,1245.044,493.955,1245.044,1805.70935,-0.3104959001292207,56.75
OP_2_reg.tif,228,1245.915,495.818,1245.915,1805.70935,-0.3100135412158109,57
OP_2_reg.tif,229,1246.219,491.841,1246.219,1805.70935,-0.3098451863252522,57.25
OP_2_reg.tif,230,1243.481,494.682,1243.481,1805.70935,-0.31136148793824436,57.5
OP_2_reg.tif,231,1241.383,493.182,1241.383,1805.70935,-0.31252335820269195,57.75
OP_2_reg.tif,232,1239.725,493.364,1239.725,1805.70935,-0.31344155691501524,58
OP_2_reg.tif,233,1238.802,493.432,1238.802,1805.70935,-0.3139527133754943,58.25
OP_2_reg.tif,234,1243.848,487.705,1243.848,1805.70935,-0.3111582437118134,58.5
OP_2_reg.tif,235,1247.087,495.705,1247.087,1805.70935,-0.3093644888087887,58.75
OP_2_reg.tif,236,1244.794,492.318,1244.794,1805.70935,-0.31063434987474586,59
OP_2_reg.tif,237,1243.342,493.977,1243.342,1805.70935,-0.31143846599675634,59.25
OP_2_reg.tif,238,1244.185,486.432,1244.185,1805.70935,-0.31097161345484536,59.5
OP_2_reg.tif,239,1256.674,493.636,1256.674,1805.70935,-0.30405521796738777,59.75
OP_2_reg.tif,240,1265.293,491.955,1265.293,1805.70935,-0.29928202454066055,60
OP_2_reg.tif,241,1270.108,493.273,1270.108,1805.70935,-0.2966154824418449,60.25
OP_2_reg.tif,242,1276.725,495.273,1276.725,1805.70935,-0.2929509945772835,60.5
OP_2_reg.tif,243,1277.131,495.705,1277.131,1805.70935,-0.2927261521905505,60.75
OP_2_reg.tif,244,1268.856,490.614,1268.856,1805.70935,-0.29730883876743514,61
OP_2_reg.tif,245,1265.362,490.955,1265.362,1805.70935,-0.2992438124108955,61.25
OP_2_reg.tif,246,1265.152,495,1265.152,1805.70935,-0.29936011019713665,61.5
OP_2_reg.tif,247,1257.776,495.341,1257.776,1805.70935,-0.30344493148911256,61.75
OP_2_reg.tif,248,1254.123,489.818,1254.123,1805.70935,-0.305467959170727,62
OP_2_reg.tif,249,1249.735,489.659,1249.735,1805.70935,-0.3078980291041857,62.25
OP_2_reg.tif,250,1244.99,490.182,1244.99,1805.70935,-0.31052580527425416,62.5
OP_2_reg.tif,251,1242.689,490.5,1242.689,1805.70935,-0.3118000967320682,62.75
OP_2_reg.tif,252,1239.774,495.455,1239.774,1805.70935,-0.3134144207648923,63
OP_2_reg.tif,253,1235.265,494.045,1235.265,1805.70935,-0.31591150037518495,63.25
OP_2_reg.tif,254,1229.902,494.25,1229.902,1805.70935,-0.3188815243161919,63.5
OP_2_reg.tif,255,1223.483,494.5,1223.483,1805.70935,-0.3224363599822973,63.75
OP_2_reg.tif,256,1214.211,497.432,1214.211,1805.70935,-0.32757118414433645,64
OP_2_reg.tif,257,1200.303,495.182,1200.303,1805.70935,-0.3352734203873951,64.25
OP_2_reg.tif,258,1185.65,501.955,1185.65,1805.70935,-0.34338823687211895,64.5
OP_2_reg.tif,259,1166.442,503.614,1166.442,1805.70935,-0.3540256077203123,64.75
OP_2_reg.tif,260,1148.141,504.273,1148.141,1805.70935,-0.36416068289174003,65
OP_2_reg.tif,261,1128.612,505.841,1128.612,1805.70935,-0.3749758232131876,65.25
OP_2_reg.tif,262,1107.216,506.068,1107.216,1805.70935,-0.38682490623421767,65.5
OP_2_reg.tif,263,1090.201,509.432,1090.201,1805.70935,-0.3962477959146637,65.75
OP_2_reg.tif,264,1070.663,510.386,1070.663,1805.70935,-0.4070679204269502,66
OP_2_reg.tif,265,1050.866,508.318,1050.866,1805.70935,-0.41803147887560094,66.25
OP_2_reg.tif,266,1034.01,512.455,1034.01,1805.70935,-0.427366314517893,66.5
OP_2_reg.tif,267,1015.344,507.25,1015.344,1805.70935,-0.43770352631778753,66.75
OP_2_reg.tif,268,998.039,506.455,998.039,1805.70935,-0.4472870177030429,67
OP_2_reg.tif,269,983.244,509.136,983.244,1805.70935,-0.455480473643225,67.25
OP_2_reg.tif,270,973.206,506.136,973.206,1805.70935,-0.4610395078255535,67.5
OP_2_reg.tif,271,962.134,505.841,962.134,1805.70935,-0.4671711701553741,67.75
OP_2_reg.tif,272,953.434,506.795,953.434,1805.70935,-0.4719892212996516,68
OP_2_reg.tif,273,945.887,504.75,945.887,1805.70935,-0.4761687422175668,68.25
OP_2_reg.tif,274,940.183,506.273,940.183,1805.70935,-0.4793276116114701,68.5
OP_2_reg.tif,275,939.242,500.545,939.242,1805.70935,-0.47984873645362697,68.75
OP_2_reg.tif,276,934.483,504.136,934.483,1805.70935,-0.482484265809445,69
OP_2_reg.tif,277,925.627,508.341,925.627,1805.70935,-0.48738870959493014,69.25
OP_2_reg.tif,278,920.581,503.864,920.581,1805.70935,-0.49018317925861105,69.5
OP_2_reg.tif,279,918.239,503.591,918.239,1805.70935,-0.4914801764746912,69.75
OP_2_reg.tif,280,913.229,503.568,913.229,1805.70935,-0.49425470937501653,70
OP_2_reg.tif,281,907.383,504.25,907.383,1805.70935,-0.4974922182243781,70.25
OP_2_reg.tif,282,903.496,500.682,903.496,1805.70935,-0.4996448348678042,70.5
OP_2_reg.tif,283,897.278,501.273,897.278,1805.70935,-0.5030883569385073,70.75
OP_2_reg.tif,284,894.74,494.932,894.74,1805.70935,-0.5044938987550793,71
OP_2_reg.tif,285,891.776,493.068,891.776,1805.70935,-0.5061353589380263,71.25
OP_2_reg.tif,286,888.972,494.045,888.972,1805.70935,-0.507688211283837,71.5
OP_2_reg.tif,287,882.802,495.568,882.802,1805.70935,-0.5111051510033993,71.75
OP_2_reg.tif,288,880.01,494.25,880.01,1805.70935,-0.5126513577614249,72
OP_2_reg.tif,289,875.779,492.955,875.779,1805.70935,-0.5149944812546936,72.25
OP_2_reg.tif,290,875.406,492.886,875.406,1805.70935,-0.5152010482750173,72.5
OP_2_reg.tif,291,874.604,492.795,874.604,1805.70935,-0.5156451950586621,72.75
OP_2_reg.tif,292,874.427,487.545,874.427,1805.70935,-0.5157432174784939,73
OP_2_reg.tif,293,874.429,491.114,874.429,1805.70935,-0.5157421098805298,73.25
OP_2_reg.tif,294,872.884,490.25,872.884,1805.70935,-0.5165977293078756,73.5
OP_2_reg.tif,295,871.524,488.25,871.524,1805.70935,-0.5173508959235328,73.75
OP_2_reg.tif,296,868.887,487.864,868.887,1805.70935,-0.5188112638393327,74
OP_2_reg.tif,297,867.866,487.523,867.866,1805.70935,-0.5193766926000577,74.25
OP_2_reg.tif,298,864.386,487.114,864.386,1805.70935,-0.5213039130577687,74.5
OP_2_reg.tif,299,863.728,487.295,863.728,1805.70935,-0.5216683127879911,74.75
OP_2_reg.tif,300,862.447,488.114,862.447,1805.70935,-0.5223777292840622,75
OP_2_reg.tif,301,862.614,486,862.614,1805.70935,-0.5222852448540514,75.25
