animal,Slice,MeanGCaMP,MeanBackground,Fluor,Fnaut,signal,time
OP_5_reg.tif,62,1202.419,317.567,1202.419,1459.0077000000001,-0.1758652130485672,15.5
OP_5_reg.tif,63,1203.553,316.967,1203.553,1459.0077000000001,-0.17508797246237973,15.75
OP_5_reg.tif,64,1207.372,317.35,1207.372,1459.0077000000001,-0.17247044001207124,16
OP_5_reg.tif,65,1199.921,317.025,1199.921,1459.0077000000001,-0.177577335609675,16.25
OP_5_reg.tif,66,1199.668,316.833,1199.668,1459.0077000000001,-0.17775074113728132,16.5
OP_5_reg.tif,67,1190.375,317.533,1190.375,1459.0077000000001,-0.18412013863943288,16.75
OP_5_reg.tif,68,1177.723,316.925,1177.723,1459.0077000000001,-0.19279178581442724,17
OP_5_reg.tif,69,1169.802,317.783,1169.802,1459.0077000000001,-0.19822081816292003,17.25
OP_5_reg.tif,70,1161.968,317.808,1161.968,1459.0077000000001,-0.2035902209426311,17.5
OP_5_reg.tif,71,1156.862,316.733,1156.862,1459.0077000000001,-0.20708985977250155,17.75
OP_5_reg.tif,72,1155.198,317.392,1155.198,1459.0077000000001,-0.208230360950117,18
OP_5_reg.tif,73,1147.375,316.908,1147.375,1459.0077000000001,-0.21359222435906272,18.25
OP_5_reg.tif,74,1140.561,317.567,1140.561,1459.0077000000001,-0.21826252184961065,18.5
OP_5_reg.tif,75,1136.64,317.158,1136.64,1459.0077000000001,-0.22094996482883536,18.75
OP_5_reg.tif,76,1142.004,318.475,1142.004,1459.0077000000001,-0.21727349348464725,19
OP_5_reg.tif,77,1141.17,317.317,1141.17,1459.0077000000001,-0.2178451148681395,19.25
OP_5_reg.tif,78,1128.506,318.067,1128.506,1459.0077000000001,-0.22652498681124164,19.5
OP_5_reg.tif,79,1129.727,318.708,1129.727,1459.0077000000001,-0.2256881166562726,19.75
OP_5_reg.tif,80,1126.134,318.717,1126.134,1459.0077000000001,-0.22815074930721754,20
OP_5_reg.tif,81,1126.921,318.783,1126.921,1459.0077000000001,-0.22761134159881408,20.25
OP_5_reg.tif,82,1119.474,318.75,1119.474,1459.0077000000001,-0.23271549560704866,20.5
OP_5_reg.tif,83,1114.071,318.55,1114.071,1459.0077000000001,-0.23641869744758728,20.75
OP_5_reg.tif,84,1111.743,317.108,1111.743,1459.0077000000001,-0.23801430246050118,21
OP_5_reg.tif,85,1103.909,318.117,1103.909,1459.0077000000001,-0.24338370524021222,21.25
OP_5_reg.tif,86,1095.506,317.583,1095.506,1459.0077000000001,-0.24914309910770177,21.5
OP_5_reg.tif,87,1091.364,316.9,1091.364,1459.0077000000001,-0.2519820148995787,21.75
OP_5_reg.tif,88,1082.115,318.158,1082.115,1459.0077000000001,-0.2583212549186684,22
OP_5_reg.tif,89,1082.126,316.55,1082.126,1459.0077000000001,-0.25831371554790294,22.25
OP_5_reg.tif,90,1078.391,316.225,1078.391,1459.0077000000001,-0.2608736746214568,22.5
OP_5_reg.tif,91,1071.403,315.892,1071.403,1459.0077000000001,-0.2656632312495678,22.75
OP_5_reg.tif,92,1077.043,316.758,1077.043,1459.0077000000001,-0.26179759023890015,23
OP_5_reg.tif,93,1057.474,315.233,1057.474,1459.0077000000001,-0.275210130830701,23.25
OP_5_reg.tif,94,1054.526,315.892,1054.526,1459.0077000000001,-0.27723068219585134,23.5
OP_5_reg.tif,95,1048.328,315.283,1048.328,1459.0077000000001,-0.281478774923532,23.75
OP_5_reg.tif,96,1046.81,315.542,1046.81,1459.0077000000001,-0.2825192080891692,24
OP_5_reg.tif,97,1039.68,315.867,1039.68,1459.0077000000001,-0.28740609113988913,24.25
OP_5_reg.tif,98,1037.988,315.858,1037.988,1459.0077000000001,-0.2885657834430895,24.5
OP_5_reg.tif,99,1046.411,314.842,1046.411,1459.0077000000001,-0.2827926816287536,24.75
OP_5_reg.tif,100,1046.134,315.433,1046.134,1459.0077000000001,-0.2829825366925754,25
OP_5_reg.tif,101,1031.399,314.967,1031.399,1459.0077000000001,-0.2930818665316161,25.25
OP_5_reg.tif,102,1030.727,315.533,1030.727,1459.0077000000001,-0.29354245354565295,25.5
OP_5_reg.tif,103,1032.328,314.383,1032.328,1459.0077000000001,-0.2924451324006036,25.75
OP_5_reg.tif,104,1040.747,314.883,1040.747,1459.0077000000001,-0.2866747721756369,26
OP_5_reg.tif,105,1026.992,314.783,1026.992,1459.0077000000001,-0.29610241261920694,26.25
OP_5_reg.tif,106,1042.407,314.667,1042.407,1459.0077000000001,-0.28553701258739084,26.5
OP_5_reg.tif,107,1031.704,315.792,1031.704,1459.0077000000001,-0.2928728203422094,26.75
OP_5_reg.tif,108,1032.957,315.508,1032.957,1459.0077000000001,-0.2920140174722861,27
OP_5_reg.tif,109,1027.19,314.908,1027.19,1459.0077000000001,-0.2959667039454281,27.25
OP_5_reg.tif,110,1039.964,316.158,1039.964,1459.0077000000001,-0.2872114382946712,27.5
OP_5_reg.tif,111,1047.411,315.758,1047.411,1459.0077000000001,-0.2821072842864366,27.75
OP_5_reg.tif,112,1048.407,315.917,1048.407,1459.0077000000001,-0.281424628533489,28
OP_5_reg.tif,113,1045.992,315.058,1045.992,1459.0077000000001,-0.28307986311518446,28.25
OP_5_reg.tif,114,1069.348,316.533,1069.348,1459.0077000000001,-0.26707172278802926,28.5
OP_5_reg.tif,115,1065.822,316.1,1065.822,1459.0077000000001,-0.2694884338170389,28.75
OP_5_reg.tif,116,1044.368,314.925,1044.368,1459.0077000000001,-0.28419294839910725,29
OP_5_reg.tif,117,1038.32,315.708,1038.32,1459.0077000000001,-0.2883382315254403,29.25
OP_5_reg.tif,118,1037.075,316.858,1037.075,1459.0077000000001,-0.2891915512166249,29.5
OP_5_reg.tif,119,1034.423,315.425,1034.423,1459.0077000000001,-0.2910092249684495,29.75
OP_5_reg.tif,120,1045.158,317.433,1045.158,1459.0077000000001,-0.2836514844986769,30
OP_5_reg.tif,121,1072.281,317.992,1072.281,1459.0077000000001,-0.26506145238301354,30.25
OP_5_reg.tif,122,1130.644,318.842,1130.644,1459.0077000000001,-0.22505960729336802,30.5
OP_5_reg.tif,123,1251.012,321.342,1251.012,1459.0077000000001,-0.1425596999933586,30.75
OP_5_reg.tif,124,1447.743,324.033,1447.743,1459.0077000000001,-0.00772079544199813,31
OP_5_reg.tif,125,1611.162,325.542,1611.162,1459.0077000000001,0.1042861528420994,31.25
OP_5_reg.tif,126,1730.881,329.242,1730.881,1459.0077000000001,0.18634123726694515,31.5
OP_5_reg.tif,127,1784.336,331.192,1784.336,1459.0077000000001,0.22297915220049894,31.75
OP_5_reg.tif,128,1794.229,330.392,1794.229,1459.0077000000001,0.22975978810804076,32
OP_5_reg.tif,129,1763.194,330.642,1763.194,1459.0077000000001,0.20848848158923344,32.25
OP_5_reg.tif,130,1730.213,329.833,1730.213,1459.0077000000001,0.18588339184227734,32.5
OP_5_reg.tif,131,1700.466,328.683,1700.466,1459.0077000000001,0.16549487710037428,32.75
OP_5_reg.tif,132,1667.668,327.508,1667.668,1459.0077000000001,0.1430152150670622,33
OP_5_reg.tif,133,1670.328,328.133,1670.328,1459.0077000000001,0.1448383719976254,33.25
OP_5_reg.tif,134,1667.206,326.667,1667.206,1459.0077000000001,0.14269856149491175,33.5
OP_5_reg.tif,135,1653.395,327.475,1653.395,1459.0077000000001,0.1332325388001721,33.75
OP_5_reg.tif,136,1638.202,327.108,1638.202,1459.0077000000001,0.12281929697835034,34
OP_5_reg.tif,137,1638.553,325.7,1638.553,1459.0077000000001,0.12305987144550366,34.25
OP_5_reg.tif,138,1628.443,326.1,1628.443,1459.0077000000001,0.11613050431467899,34.5
OP_5_reg.tif,139,1624.822,326.183,1624.822,1459.0077000000001,0.11364868053814915,34.75
OP_5_reg.tif,140,1627.874,327.308,1627.874,1459.0077000000001,0.11574051322690065,35
OP_5_reg.tif,141,1609.881,325.55,1609.881,1459.0077000000001,0.1034081588465914,35.25
OP_5_reg.tif,142,1626.897,326.35,1626.897,1459.0077000000001,0.1150708800234569,35.5
OP_5_reg.tif,143,1621.435,326.342,1621.435,1459.0077000000001,0.11132723973972161,35.75
OP_5_reg.tif,144,1616.34,325.95,1616.34,1459.0077000000001,0.10783514028061661,36
OP_5_reg.tif,145,1605.387,325.192,1605.387,1459.0077000000001,0.10032798319021882,36.25
OP_5_reg.tif,146,1604.625,325.808,1604.625,1459.0077000000001,0.09980571041537332,36.5
OP_5_reg.tif,147,1605.119,326.217,1605.119,1459.0077000000001,0.10014429670247785,36.75
OP_5_reg.tif,148,1601.047,326.958,1601.047,1459.0077000000001,0.0973533587245632,37
OP_5_reg.tif,149,1597.925,326.617,1597.925,1459.0077000000001,0.09521354822184958,37.25
OP_5_reg.tif,150,1593.972,326.092,1593.972,1459.0077000000001,0.0925041725276706,37.5
OP_5_reg.tif,151,1588.292,326.183,1588.292,1459.0077000000001,0.08861111562331014,37.75
OP_5_reg.tif,152,1583.478,326.258,1583.478,1459.0077000000001,0.08531161281739633,38
OP_5_reg.tif,153,1580.328,325.45,1580.328,1459.0077000000001,0.08315261118909781,38.25
OP_5_reg.tif,154,1587.621,325.075,1587.621,1459.0077000000001,0.08815121400661557,38.5
OP_5_reg.tif,155,1580.775,325.883,1580.775,1459.0077000000001,0.08345898380111356,38.75
OP_5_reg.tif,156,1576.877,325.6,1576.877,1459.0077000000001,0.08078730496076192,39
OP_5_reg.tif,157,1569.174,325.55,1569.174,1459.0077000000001,0.07550768923289429,39.25
OP_5_reg.tif,158,1562.518,325.717,1562.518,1459.0077000000001,0.07094568452243255,39.5
OP_5_reg.tif,159,1559.312,324.567,1559.312,1459.0077000000001,0.06874830064296424,39.75
OP_5_reg.tif,160,1553.573,325.425,1553.573,1459.0077000000001,0.06481480529540726,40
OP_5_reg.tif,161,1548.372,324.408,1548.372,1459.0077000000001,0.06125005371801667,40.25
OP_5_reg.tif,162,1547.423,324.917,1547.423,1459.0077000000001,0.06059961164015781,40.5
OP_5_reg.tif,163,1556.557,325.883,1556.557,1459.0077000000001,0.06686003096488106,40.75
OP_5_reg.tif,164,1555.498,325.1,1555.498,1459.0077000000001,0.0661341951793674,41
OP_5_reg.tif,165,1554.542,324.8,1554.542,1459.0077000000001,0.06547895532011229,41.25
OP_5_reg.tif,166,1550.403,324.533,1550.403,1459.0077000000001,0.06264209572026241,41.5
OP_5_reg.tif,167,1537.134,326.383,1537.134,1459.0077000000001,0.05354755838505849,41.75
OP_5_reg.tif,168,1542.893,327.4,1542.893,1459.0077000000001,0.05749476167946194,42
OP_5_reg.tif,169,1550.016,326.1,1550.016,1459.0077000000001,0.06237684694878578,42.25
OP_5_reg.tif,170,1550.186,327.167,1550.186,1459.0077000000001,0.06249336449697956,42.5
OP_5_reg.tif,171,1549.328,326.008,1549.328,1459.0077000000001,0.06190529357727163,42.75
OP_5_reg.tif,172,1544.431,326.058,1544.431,1459.0077000000001,0.05854890279194546,43
OP_5_reg.tif,173,1531,327.383,1531,1459.0077000000001,0.04934333108728616,43.25
OP_5_reg.tif,174,1521.538,326.75,1521.538,1459.0077000000001,0.042858101434282966,43.5
OP_5_reg.tif,175,1530.755,328.3,1530.755,1459.0077000000001,0.04917540873841858,43.75
OP_5_reg.tif,176,1520.909,327.167,1520.909,1459.0077000000001,0.04242698650596566,44
OP_5_reg.tif,177,1511.929,326.758,1511.929,1459.0077000000001,0.03627211837195922,44.25
OP_5_reg.tif,178,1512.783,327.958,1512.783,1459.0077000000001,0.03685744770229779,44.5
OP_5_reg.tif,179,1513.174,326.3,1513.174,1459.0077000000001,0.03712543806314378,44.75
OP_5_reg.tif,180,1502.344,325.6,1502.344,1459.0077000000001,0.029702584845851008,45
OP_5_reg.tif,181,1513.411,327.767,1513.411,1459.0077000000001,0.037287877233272954,45.25
OP_5_reg.tif,182,1508.751,327.025,1508.751,1459.0077000000001,0.0340939256180758,45.5
OP_5_reg.tif,183,1506.304,326.633,1506.304,1459.0077000000001,0.03241675832142625,45.75
OP_5_reg.tif,184,1511.419,326.892,1511.419,1459.0077000000001,0.03592256572737757,46
OP_5_reg.tif,185,1506.221,326.242,1506.221,1459.0077000000001,0.03235987034201388,46.25
OP_5_reg.tif,186,1500.565,326.65,1500.565,1459.0077000000001,0.028483262973869116,46.5
OP_5_reg.tif,187,1492.581,326.717,1492.581,1459.0077000000001,0.023011050592810296,46.75
OP_5_reg.tif,188,1487.245,326.633,1487.245,1459.0077000000001,0.019353770374206918,47
OP_5_reg.tif,189,1475.051,326.933,1475.051,1459.0077000000001,0.010996035181993774,47.25
OP_5_reg.tif,190,1494.913,327.492,1494.913,1459.0077000000001,0.02460939719509355,47.5
OP_5_reg.tif,191,1486.352,327.017,1486.352,1459.0077000000001,0.018741710547517998,47.75
OP_5_reg.tif,192,1489.672,325.517,1489.672,1459.0077000000001,0.021017229724010305,48
OP_5_reg.tif,193,1486.806,324.95,1486.806,1459.0077000000001,0.01905288094092987,48.25
OP_5_reg.tif,194,1488.522,325.442,1488.522,1459.0077000000001,0.020229022780345725,48.5
OP_5_reg.tif,195,1474.075,324.675,1474.075,1459.0077000000001,0.010327087375892486,48.75
OP_5_reg.tif,196,1496.51,324.492,1496.51,1459.0077000000001,0.025703976750773745,49
OP_5_reg.tif,197,1496.111,323,1496.111,1459.0077000000001,0.02543050321118935,49.25
OP_5_reg.tif,198,1488.526,323.35,1488.526,1459.0077000000001,0.02023176436971508,49.5
OP_5_reg.tif,199,1482.727,322.708,1482.727,1459.0077000000001,0.016257145181618967,49.75
OP_5_reg.tif,200,1482.364,323.983,1482.364,1459.0077000000001,0.016008345946357867,50
OP_5_reg.tif,201,1470.759,323.833,1470.759,1459.0077000000001,0.00805430978876938,50.25
OP_5_reg.tif,202,1466.455,323.233,1466.455,1459.0077000000001,0.005104359627437068,50.5
OP_5_reg.tif,203,1463.154,322.717,1463.154,1459.0077000000001,0.002841863000448786,50.75
OP_5_reg.tif,204,1456.605,323.15,1456.605,1459.0077000000001,-0.001646804194385057,51
OP_5_reg.tif,205,1458.858,323.017,1458.858,1459.0077000000001,-1.0260398214496486e-4,51.25
OP_5_reg.tif,206,1460.067,322.075,1460.067,1459.0077000000001,7.26041404716297e-4,51.5
OP_5_reg.tif,207,1452.889,323.775,1452.889,1459.0077000000001,-0.004193740718435013,51.75
OP_5_reg.tif,208,1453.98,322.25,1453.98,1459.0077000000001,-0.003445972217967112,52
OP_5_reg.tif,209,1460.419,322.658,1460.419,1459.0077000000001,9.673012692119327e-4,52.25
OP_5_reg.tif,210,1461.7,323.308,1461.7,1459.0077000000001,0.0018452952647199407,52.5
OP_5_reg.tif,211,1467.632,323.35,1467.632,1459.0077000000001,0.005911072299344238,52.75
OP_5_reg.tif,212,1461.727,322.767,1461.727,1459.0077000000001,0.001863800992962529,53
OP_5_reg.tif,213,1465.767,323.742,1465.767,1459.0077000000001,0.004632806255923076,53.25
OP_5_reg.tif,214,1465.601,322.658,1465.601,1459.0077000000001,0.0045190302970985,53.5
OP_5_reg.tif,215,1455.719,322.417,1455.719,1459.0077000000001,-0.002254066239677873,53.75
OP_5_reg.tif,216,1463.166,323.242,1463.166,1459.0077000000001,0.002850087768556551,54
OP_5_reg.tif,217,1446.905,322.692,1446.905,1459.0077000000001,-0.00829515841485973,54.25
OP_5_reg.tif,218,1444.613,322.758,1444.613,1459.0077000000001,-0.009866089123450175,54.5
OP_5_reg.tif,219,1445.644,322.392,1445.644,1459.0077000000001,-0.00915944446352141,54.75
OP_5_reg.tif,220,1438.87,323.433,1438.87,1459.0077000000001,-0.013802326060376666,55
OP_5_reg.tif,221,1439.557,323.192,1439.557,1459.0077000000001,-0.01333145808620482,55.25
OP_5_reg.tif,222,1445.715,323.125,1445.715,1459.0077000000001,-0.009110781252216964,55.5
OP_5_reg.tif,223,1451.704,323.783,1451.704,1459.0077000000001,-0.00500593656908059,55.75
OP_5_reg.tif,224,1445.538,323.442,1445.538,1459.0077000000001,-0.009232096581807006,56
OP_5_reg.tif,225,1439.96,323.367,1439.96,1459.0077000000001,-0.013055242957251066,56.25
OP_5_reg.tif,226,1442.668,324.033,1442.668,1459.0077000000001,-0.0111991869542568,56.5
OP_5_reg.tif,227,1438.395,323.275,1438.395,1459.0077000000001,-0.014127889797977166,56.75
OP_5_reg.tif,228,1438.933,322.542,1438.933,1459.0077000000001,-0.013759146027810627,57
OP_5_reg.tif,229,1427.055,323.758,1427.055,1459.0077000000001,-0.021900295659851587,57.25
OP_5_reg.tif,230,1422.02,323.267,1422.02,1459.0077000000001,-0.025351271278417603,57.5
OP_5_reg.tif,231,1424.466,324.083,1424.466,1459.0077000000001,-0.02367478937911035,57.75
OP_5_reg.tif,232,1430.779,322.75,1430.779,1459.0077000000001,-0.019347875957063224,58
OP_5_reg.tif,233,1427.502,322.825,1427.502,1459.0077000000001,-0.021593923047835976,58.25
OP_5_reg.tif,234,1425.996,322.525,1425.996,1459.0077000000001,-0.022626131445365242,58.5
OP_5_reg.tif,235,1419.004,323.083,1419.004,1459.0077000000001,-0.027418429662845648,58.75
OP_5_reg.tif,236,1412.696,324.125,1412.696,1459.0077000000001,-0.03174191609818111,59
OP_5_reg.tif,237,1409.312,322.85,1409.312,1459.0077000000001,-0.03406130070458176,59.25
OP_5_reg.tif,238,1414.455,324.325,1414.455,1459.0077000000001,-0.030536302173045544,59.5
OP_5_reg.tif,239,1426.04,322.783,1426.04,1459.0077000000001,-0.022595973962303385,59.75
OP_5_reg.tif,240,1425.945,323.025,1425.945,1459.0077000000001,-0.022661086709823516,60
OP_5_reg.tif,241,1442.877,322.508,1442.877,1459.0077000000001,-0.011055938909712511,60.25
OP_5_reg.tif,242,1433.727,322.208,1433.727,1459.0077000000001,-0.017327324591912725,60.5
OP_5_reg.tif,243,1433.901,323.542,1433.901,1459.0077000000001,-0.017208065454349587,60.75
OP_5_reg.tif,244,1429.289,323.5,1429.289,1459.0077000000001,-0.02036911799711552,61
OP_5_reg.tif,245,1420.874,322.575,1420.874,1459.0077000000001,-0.026136736632712827,61.25
OP_5_reg.tif,246,1416.874,322.192,1416.874,1459.0077000000001,-0.02887832600198072,61.5
OP_5_reg.tif,247,1406.506,322.65,1406.506,1459.0077000000001,-0.03598452564712306,61.75
OP_5_reg.tif,248,1401.909,322.683,1401.909,1459.0077000000001,-0.039135297229754173,62
OP_5_reg.tif,249,1387.123,322.65,1387.123,1459.0077000000001,-0.04926958233325298,62.25
OP_5_reg.tif,250,1379.597,321.517,1379.597,1459.0077000000001,-0.05442788273153056,62.5
OP_5_reg.tif,251,1366.024,321.883,1366.024,1459.0077000000001,-0.06373078085879891,62.75
OP_5_reg.tif,252,1352.178,321.767,1352.178,1459.0077000000001,-0.07322079246051957,63
OP_5_reg.tif,253,1336.775,321.292,1336.775,1459.0077000000001,-0.08377796772422792,63.25
OP_5_reg.tif,254,1317.13,321.075,1317.13,1459.0077000000001,-0.09724259851404485,63.5
OP_5_reg.tif,255,1291.569,321,1291.569,1459.0077000000001,-0.1147620399810091,63.75
OP_5_reg.tif,256,1256.348,322.05,1256.348,1459.0077000000001,-0.13890241977475523,64
OP_5_reg.tif,257,1233.229,320.683,1233.229,1459.0077000000001,-0.15474812093178128,64.25
OP_5_reg.tif,258,1205.115,319.567,1205.115,1459.0077000000001,-0.17401738181368068,64.5
OP_5_reg.tif,259,1171.103,319.85,1171.103,1459.0077000000001,-0.19732911622056554,64.75
OP_5_reg.tif,260,1136.731,320.592,1136.731,1459.0077000000001,-0.2208875936706846,65
OP_5_reg.tif,261,1111.767,320.492,1111.767,1459.0077000000001,-0.2379978529242855,65.25
OP_5_reg.tif,262,1080.775,319.458,1080.775,1459.0077000000001,-0.25923968735737307,65.5
OP_5_reg.tif,263,1060.055,320.408,1060.055,1459.0077000000001,-0.2734411202901808,65.75
OP_5_reg.tif,264,1036.569,321.033,1036.569,1459.0077000000001,-0.2895383622718373,66
OP_5_reg.tif,265,1032.771,320.542,1032.771,1459.0077000000001,-0.2921415013779572,66.25
OP_5_reg.tif,266,1012.296,320.067,1012.296,1459.0077000000001,-0.3061750119618971,66.5
OP_5_reg.tif,267,995.213,320.075,995.213,1459.0077000000001,-0.3178836547606981,66.75
OP_5_reg.tif,268,985.443,319.525,985.443,1459.0077000000001,-0.3245799867951349,67
OP_5_reg.tif,269,967.949,320.325,967.949,1459.0077000000001,-0.336570327901628,67.25
OP_5_reg.tif,270,960.391,319.467,960.391,1459.0077000000001,-0.3417505610148597,67.5
OP_5_reg.tif,271,958.968,319.008,958.968,1459.0077000000001,-0.3427258814329768,67.75
OP_5_reg.tif,272,945.447,320.458,945.447,1459.0077000000001,-0.3519931388984445,68
OP_5_reg.tif,273,944.36,319.55,944.36,1459.0077000000001,-0.35273816580954304,68.25
OP_5_reg.tif,274,935.984,318.383,935.984,1459.0077000000001,-0.35847905394879004,68.5
OP_5_reg.tif,275,928.897,319.425,928.897,1459.0077000000001,-0.3633364649137904,68.75
OP_5_reg.tif,276,928.241,319.533,928.241,1459.0077000000001,-0.36378608557035036,69
OP_5_reg.tif,277,918.431,319.842,918.431,1459.0077000000001,-0.3705098334984798,69.25
OP_5_reg.tif,278,921.723,319.158,921.723,1459.0077000000001,-0.3682535054475724,69.5
OP_5_reg.tif,279,914.292,319.608,914.292,1459.0077000000001,-0.3733466930983298,69.75
OP_5_reg.tif,280,911.743,318.067,911.743,1459.0077000000001,-0.37509377092389573,70
OP_5_reg.tif,281,903.036,319.725,903.036,1459.0077000000001,-0.3810615255834497,70.25
OP_5_reg.tif,282,903.779,318.058,903.779,1459.0077000000001,-0.38055227535810815,70.5
OP_5_reg.tif,283,897.158,316.867,897.158,1459.0077000000001,-0.3850902911615888,70.75
OP_5_reg.tif,284,903.696,318.408,903.696,1459.0077000000001,-0.38060916333752043,71
