 ,Label,Area,Mean,Mode,Min,Max,Median,Slice
75,OP_5_reg.tif:75,253,1136.640,872,661,2535,994,75
76,OP_5_reg.tif:76,253,1142.004,826,684,2537,992,76
77,OP_5_reg.tif:77,253,1141.170,847,705,2500,983,77
78,OP_5_reg.tif:78,253,1128.506,1040,661,2504,978,78
79,OP_5_reg.tif:79,253,1129.727,859,683,2496,993,79
80,OP_5_reg.tif:80,253,1126.134,920,684,2473,979,80
81,OP_5_reg.tif:81,253,1126.921,809,685,2509,986,81
82,OP_5_reg.tif:82,253,1119.474,816,683,2478,982,82
83,OP_5_reg.tif:83,253,1114.071,918,693,2457,979,83
84,OP_5_reg.tif:84,253,1111.743,933,653,2395,972,84
85,OP_5_reg.tif:85,253,1103.909,891,669,2428,965,85
86,OP_5_reg.tif:86,253,1095.506,941,675,2368,958,86
87,OP_5_reg.tif:87,253,1091.364,797,679,2382,960,87
88,OP_5_reg.tif:88,253,1082.115,779,658,2372,951,88
89,OP_5_reg.tif:89,253,1082.126,831,666,2341,947,89
90,OP_5_reg.tif:90,253,1078.391,818,653,2355,948,90
91,OP_5_reg.tif:91,253,1071.403,825,666,2317,946,91
92,OP_5_reg.tif:92,253,1077.043,824,679,2306,943,92
93,OP_5_reg.tif:93,253,1057.474,965,645,2259,929,93
94,OP_5_reg.tif:94,253,1054.526,753,648,2214,940,94
95,OP_5_reg.tif:95,253,1048.328,810,669,2187,929,95
96,OP_5_reg.tif:96,253,1046.810,871,652,2200,927,96
97,OP_5_reg.tif:97,253,1039.680,852,655,2173,920,97
98,OP_5_reg.tif:98,253,1037.988,819,636,2192,914,98
99,OP_5_reg.tif:99,253,1046.411,802,667,2160,922,99
100,OP_5_reg.tif:100,253,1046.134,923,653,2160,925,100
101,OP_5_reg.tif:101,253,1031.399,809,641,2157,917,101
102,OP_5_reg.tif:102,253,1030.727,825,651,2134,914,102
103,OP_5_reg.tif:103,253,1032.328,746,640,2166,910,103
104,OP_5_reg.tif:104,253,1040.747,820,661,2169,917,104
105,OP_5_reg.tif:105,253,1026.992,795,657,2170,915,105
106,OP_5_reg.tif:106,253,1042.407,875,675,2147,922,106
107,OP_5_reg.tif:107,253,1031.704,680,640,2134,918,107
108,OP_5_reg.tif:108,253,1032.957,796,647,2111,912,108
109,OP_5_reg.tif:109,253,1027.190,676,649,2124,910,109
110,OP_5_reg.tif:110,253,1039.964,914,675,2133,919,110
111,OP_5_reg.tif:111,253,1047.411,837,668,2153,924,111
112,OP_5_reg.tif:112,253,1048.407,819,676,2155,934,112
113,OP_5_reg.tif:113,253,1045.992,822,625,2147,929,113
114,OP_5_reg.tif:114,253,1069.348,913,684,2189,950,114
115,OP_5_reg.tif:115,253,1065.822,921,686,2182,948,115
116,OP_5_reg.tif:116,253,1044.368,757,647,2191,933,116
117,OP_5_reg.tif:117,253,1038.320,857,662,2176,926,117
118,OP_5_reg.tif:118,253,1037.075,753,644,2123,927,118
119,OP_5_reg.tif:119,253,1034.423,826,653,2138,925,119
120,OP_5_reg.tif:120,253,1045.158,816,653,2157,933,120
121,OP_5_reg.tif:121,253,1072.281,871,680,2246,950,121
122,OP_5_reg.tif:122,253,1130.644,813,699,2444,999,122
123,OP_5_reg.tif:123,253,1251.012,1041,714,2831,1089,123
124,OP_5_reg.tif:124,253,1447.743,812,744,3459,1226,124
125,OP_5_reg.tif:125,253,1611.162,1119,803,4065,1337,125
126,OP_5_reg.tif:126,253,1730.881,1859,827,4095,1463,126
127,OP_5_reg.tif:127,253,1784.336,4095,844,4095,1500,127
128,OP_5_reg.tif:128,253,1794.229,4095,843,4095,1525,128
129,OP_5_reg.tif:129,253,1763.194,4095,835,4095,1486,129
130,OP_5_reg.tif:130,253,1730.213,1296,843,4095,1464,130
131,OP_5_reg.tif:131,253,1700.466,4095,837,4095,1438,131
132,OP_5_reg.tif:132,253,1667.668,1165,802,4095,1391,132
133,OP_5_reg.tif:133,253,1670.328,1281,846,4095,1405,133
134,OP_5_reg.tif:134,253,1667.206,4095,846,4095,1392,134
135,OP_5_reg.tif:135,253,1653.395,926,846,4095,1373,135
136,OP_5_reg.tif:136,253,1638.202,1063,821,4095,1379,136
137,OP_5_reg.tif:137,253,1638.553,1011,815,4095,1368,137
138,OP_5_reg.tif:138,253,1628.443,1207,807,4095,1371,138
139,OP_5_reg.tif:139,253,1624.822,1472,787,4095,1363,139
140,OP_5_reg.tif:140,253,1627.874,1170,833,4095,1383,140
141,OP_5_reg.tif:141,253,1609.881,1106,799,4095,1365,141
142,OP_5_reg.tif:142,253,1626.897,1154,845,4095,1352,142
143,OP_5_reg.tif:143,253,1621.435,1213,850,4095,1352,143
144,OP_5_reg.tif:144,253,1616.340,890,848,4095,1357,144
145,OP_5_reg.tif:145,253,1605.387,1233,828,4095,1334,145
146,OP_5_reg.tif:146,253,1604.625,1153,833,4095,1349,146
147,OP_5_reg.tif:147,253,1605.119,1101,830,4095,1360,147
148,OP_5_reg.tif:148,253,1601.047,1282,821,4070,1342,148
149,OP_5_reg.tif:149,253,1597.925,1204,803,4049,1334,149
150,OP_5_reg.tif:150,253,1593.972,1146,795,4050,1342,150
151,OP_5_reg.tif:151,253,1588.292,914,791,3996,1346,151
152,OP_5_reg.tif:152,253,1583.478,921,803,4027,1334,152
153,OP_5_reg.tif:153,253,1580.328,1150,796,4020,1336,153
154,OP_5_reg.tif:154,253,1587.621,1156,802,4030,1329,154
155,OP_5_reg.tif:155,253,1580.775,1081,782,4007,1336,155
156,OP_5_reg.tif:156,253,1576.877,1275,803,4076,1333,156
157,OP_5_reg.tif:157,253,1569.174,1012,790,4015,1328,157
158,OP_5_reg.tif:158,253,1562.518,872,776,3999,1320,158
159,OP_5_reg.tif:159,253,1559.312,1226,775,3905,1314,159
160,OP_5_reg.tif:160,253,1553.573,1138,766,3932,1317,160
161,OP_5_reg.tif:161,253,1548.372,1079,773,3889,1292,161
162,OP_5_reg.tif:162,253,1547.423,1104,781,3891,1315,162
163,OP_5_reg.tif:163,253,1556.557,998,797,3921,1305,163
164,OP_5_reg.tif:164,253,1555.498,906,789,3966,1310,164
165,OP_5_reg.tif:165,253,1554.542,1139,787,3886,1310,165
166,OP_5_reg.tif:166,253,1550.403,1096,805,3870,1292,166
167,OP_5_reg.tif:167,253,1537.134,1116,782,3857,1285,167
168,OP_5_reg.tif:168,253,1542.893,1024,794,3797,1301,168
169,OP_5_reg.tif:169,253,1550.016,851,815,3775,1297,169
170,OP_5_reg.tif:170,253,1550.186,1041,801,3763,1305,170
171,OP_5_reg.tif:171,253,1549.328,1267,798,3745,1299,171
172,OP_5_reg.tif:172,253,1544.431,1145,803,3755,1292,172
173,OP_5_reg.tif:173,253,1531.000,1199,761,3733,1295,173
174,OP_5_reg.tif:174,253,1521.538,1209,769,3734,1293,174
175,OP_5_reg.tif:175,253,1530.755,1110,789,3653,1293,175
176,OP_5_reg.tif:176,253,1520.909,1788,756,3674,1286,176
177,OP_5_reg.tif:177,253,1511.929,1141,746,3682,1279,177
178,OP_5_reg.tif:178,253,1512.783,1619,762,3685,1283,178
179,OP_5_reg.tif:179,253,1513.174,816,769,3673,1268,179
180,OP_5_reg.tif:180,253,1502.344,868,735,3710,1261,180
181,OP_5_reg.tif:181,253,1513.411,804,748,3712,1257,181
182,OP_5_reg.tif:182,253,1508.751,1179,761,3697,1260,182
183,OP_5_reg.tif:183,253,1506.304,1206,756,3672,1259,183
184,OP_5_reg.tif:184,253,1511.419,837,777,3648,1258,184
185,OP_5_reg.tif:185,253,1506.221,1172,791,3685,1270,185
186,OP_5_reg.tif:186,253,1500.565,1067,767,3679,1259,186
187,OP_5_reg.tif:187,253,1492.581,1250,745,3638,1250,187
188,OP_5_reg.tif:188,253,1487.245,877,754,3623,1254,188
189,OP_5_reg.tif:189,253,1475.051,1027,739,3612,1233,189
190,OP_5_reg.tif:190,253,1494.913,1157,776,3638,1240,190
191,OP_5_reg.tif:191,253,1486.352,1150,764,3653,1259,191
192,OP_5_reg.tif:192,253,1489.672,1136,760,3655,1225,192
193,OP_5_reg.tif:193,253,1486.806,1144,762,3674,1245,193
194,OP_5_reg.tif:194,253,1488.522,1166,776,3576,1253,194
195,OP_5_reg.tif:195,253,1474.075,750,750,3583,1249,195
196,OP_5_reg.tif:196,253,1496.510,1170,786,3462,1266,196
197,OP_5_reg.tif:197,253,1496.111,1118,793,3693,1234,197
198,OP_5_reg.tif:198,253,1488.526,996,791,3754,1244,198
199,OP_5_reg.tif:199,253,1482.727,784,784,3545,1243,199
200,OP_5_reg.tif:200,253,1482.364,827,766,3708,1232,200
201,OP_5_reg.tif:201,253,1470.759,1017,738,3738,1218,201
202,OP_5_reg.tif:202,253,1466.455,1053,734,3702,1210,202
203,OP_5_reg.tif:203,253,1463.154,1171,733,3698,1223,203
204,OP_5_reg.tif:204,253,1456.605,967,726,3685,1214,204
205,OP_5_reg.tif:205,253,1458.858,999,730,3728,1215,205
206,OP_5_reg.tif:206,253,1460.067,1213,728,3675,1213,206
207,OP_5_reg.tif:207,253,1452.889,1883,730,3634,1209,207
208,OP_5_reg.tif:208,253,1453.980,947,731,3677,1212,208
209,OP_5_reg.tif:209,253,1460.419,988,730,3697,1220,209
210,OP_5_reg.tif:210,253,1461.700,1043,748,3714,1226,210
211,OP_5_reg.tif:211,253,1467.632,1031,752,3723,1221,211
212,OP_5_reg.tif:212,253,1461.727,1048,744,3648,1214,212
213,OP_5_reg.tif:213,253,1465.767,866,762,3686,1219,213
214,OP_5_reg.tif:214,253,1465.601,1017,744,3657,1224,214
215,OP_5_reg.tif:215,253,1455.719,1091,736,3651,1224,215
216,OP_5_reg.tif:216,253,1463.166,1007,765,3601,1222,216
217,OP_5_reg.tif:217,253,1446.905,1137,718,3647,1219,217
218,OP_5_reg.tif:218,253,1444.613,1145,735,3649,1202,218
219,OP_5_reg.tif:219,253,1445.644,869,729,3686,1201,219
220,OP_5_reg.tif:220,253,1438.870,909,724,3648,1200,220
221,OP_5_reg.tif:221,253,1439.557,1174,738,3641,1207,221
222,OP_5_reg.tif:222,253,1445.715,990,736,3591,1209,222
223,OP_5_reg.tif:223,253,1451.704,997,746,3578,1209,223
224,OP_5_reg.tif:224,253,1445.538,936,735,3586,1219,224
225,OP_5_reg.tif:225,253,1439.960,1054,737,3623,1205,225
226,OP_5_reg.tif:226,253,1442.668,977,746,3570,1209,226
227,OP_5_reg.tif:227,253,1438.395,987,740,3577,1202,227
228,OP_5_reg.tif:228,253,1438.933,1041,747,3597,1189,228
229,OP_5_reg.tif:229,253,1427.055,1174,742,3585,1187,229
230,OP_5_reg.tif:230,253,1422.020,994,710,3561,1200,230
231,OP_5_reg.tif:231,253,1424.466,1030,724,3536,1189,231
232,OP_5_reg.tif:232,253,1430.779,999,755,3525,1188,232
233,OP_5_reg.tif:233,253,1427.502,830,750,3585,1185,233
234,OP_5_reg.tif:234,253,1425.996,1058,737,3505,1183,234
235,OP_5_reg.tif:235,253,1419.004,1086,727,3543,1183,235
236,OP_5_reg.tif:236,253,1412.696,973,730,3536,1175,236
237,OP_5_reg.tif:237,253,1409.312,986,718,3523,1179,237
238,OP_5_reg.tif:238,253,1414.455,1137,724,3564,1182,238
239,OP_5_reg.tif:239,253,1426.040,837,735,3557,1194,239
240,OP_5_reg.tif:240,253,1425.945,935,734,3527,1207,240
241,OP_5_reg.tif:241,253,1442.877,1003,748,3552,1205,241
242,OP_5_reg.tif:242,253,1433.727,1075,726,3596,1201,242
243,OP_5_reg.tif:243,253,1433.901,978,736,3559,1206,243
244,OP_5_reg.tif:244,253,1429.289,1003,742,3615,1202,244
245,OP_5_reg.tif:245,253,1420.874,1081,717,3541,1202,245
246,OP_5_reg.tif:246,253,1416.874,1073,745,3495,1181,246
247,OP_5_reg.tif:247,253,1406.506,1016,734,3538,1177,247
248,OP_5_reg.tif:248,253,1401.909,1059,714,3446,1182,248
249,OP_5_reg.tif:249,253,1387.123,1110,709,3494,1167,249
250,OP_5_reg.tif:250,253,1379.597,998,711,3412,1157,250
251,OP_5_reg.tif:251,253,1366.024,1011,684,3387,1146,251
252,OP_5_reg.tif:252,253,1352.178,782,699,3334,1138,252
253,OP_5_reg.tif:253,253,1336.775,953,685,3240,1128,253
254,OP_5_reg.tif:254,253,1317.130,910,688,3146,1119,254
255,OP_5_reg.tif:255,253,1291.569,926,687,3016,1104,255
256,OP_5_reg.tif:256,253,1256.348,967,672,2964,1075,256
257,OP_5_reg.tif:257,253,1233.229,877,673,2855,1054,257
258,OP_5_reg.tif:258,253,1205.115,864,673,2723,1044,258
259,OP_5_reg.tif:259,253,1171.103,946,658,2607,1025,259
260,OP_5_reg.tif:260,253,1136.731,967,656,2505,994,260
261,OP_5_reg.tif:261,253,1111.767,860,656,2401,981,261
262,OP_5_reg.tif:262,253,1080.775,845,638,2255,956,262
263,OP_5_reg.tif:263,253,1060.055,796,634,2199,946,263
264,OP_5_reg.tif:264,253,1036.569,877,622,2132,935,264
265,OP_5_reg.tif:265,253,1032.771,778,644,2066,930,265
266,OP_5_reg.tif:266,253,1012.296,907,617,2003,911,266
267,OP_5_reg.tif:267,253,995.213,838,647,1931,904,267
268,OP_5_reg.tif:268,253,985.443,791,637,1940,898,268
269,OP_5_reg.tif:269,253,967.949,679,625,1891,880,269
270,OP_5_reg.tif:270,253,960.391,851,633,1845,874,270
271,OP_5_reg.tif:271,253,958.968,851,638,1824,874,271
272,OP_5_reg.tif:272,253,945.447,772,622,1818,866,272
273,OP_5_reg.tif:273,253,944.360,846,621,1820,864,273
274,OP_5_reg.tif:274,253,935.984,846,627,1824,856,274
275,OP_5_reg.tif:275,253,928.897,840,624,1733,856,275
276,OP_5_reg.tif:276,253,928.241,766,628,1711,854,276
277,OP_5_reg.tif:277,253,918.431,879,610,1730,847,277
278,OP_5_reg.tif:278,253,921.723,786,628,1697,852,278
279,OP_5_reg.tif:279,253,914.292,753,606,1683,843,279
280,OP_5_reg.tif:280,253,911.743,764,618,1712,843,280
281,OP_5_reg.tif:281,253,903.036,812,602,1676,829,281
282,OP_5_reg.tif:282,253,903.779,661,616,1636,833,282
283,OP_5_reg.tif:283,253,897.158,824,625,1643,824,283
284,OP_5_reg.tif:284,253,903.696,828,638,1654,832,284
285,OP_5_reg.tif:285,253,901.953,755,634,1618,824,285
286,OP_5_reg.tif:286,253,894.206,765,620,1646,827,286
287,OP_5_reg.tif:287,253,899.300,809,629,1667,828,287
288,OP_5_reg.tif:288,253,899.269,778,614,1645,834,288
289,OP_5_reg.tif:289,253,894.182,762,627,1626,821,289
290,OP_5_reg.tif:290,253,890.304,789,604,1624,822,290
291,OP_5_reg.tif:291,253,887.889,790,619,1636,816,291
292,OP_5_reg.tif:292,253,885.700,765,618,1630,816,292
293,OP_5_reg.tif:293,253,884.755,737,612,1639,814,293
294,OP_5_reg.tif:294,253,883.727,803,608,1608,812,294
295,OP_5_reg.tif:295,253,884.375,755,614,1636,812,295
296,OP_5_reg.tif:296,253,883.368,644,607,1601,816,296
297,OP_5_reg.tif:297,253,883.304,664,614,1598,816,297
298,OP_5_reg.tif:298,253,885.336,779,616,1649,812,298
299,OP_5_reg.tif:299,253,887.103,781,616,1621,818,299
300,OP_5_reg.tif:300,253,884.834,787,603,1655,817,300
301,OP_5_reg.tif:301,253,883.423,761,610,1622,813,301
302,OP_5_reg.tif:302,253,881.806,647,610,1614,814,302
303,OP_5_reg.tif:303,253,874.850,740,601,1608,807,303
304,OP_5_reg.tif:304,253,870.486,639,598,1634,801,304
305,OP_5_reg.tif:305,253,868.059,786,591,1623,799,305
306,OP_5_reg.tif:306,253,870.348,785,613,1601,798,306
307,OP_5_reg.tif:307,253,869.103,755,599,1580,800,307
308,OP_5_reg.tif:308,253,870.395,746,602,1591,803,308
309,OP_5_reg.tif:309,253,863.577,737,595,1569,796,309
310,OP_5_reg.tif:310,253,863.957,704,599,1604,795,310
311,OP_5_reg.tif:311,253,864.221,718,595,1587,794,311
312,OP_5_reg.tif:312,253,863.103,734,607,1616,791,312
313,OP_5_reg.tif:313,253,860.028,763,592,1598,788,313
314,OP_5_reg.tif:314,253,855.941,691,596,1590,786,314
315,OP_5_reg.tif:315,253,856.225,710,584,1618,784,315
316,OP_5_reg.tif:316,253,854.917,712,593,1601,782,316
317,OP_5_reg.tif:317,253,855.091,766,594,1596,783,317
318,OP_5_reg.tif:318,253,855.759,766,585,1586,789,318
319,OP_5_reg.tif:319,253,854.557,741,590,1581,786,319
320,OP_5_reg.tif:320,253,851.593,655,597,1576,784,320
321,OP_5_reg.tif:321,253,848.941,771,583,1598,782,321
322,OP_5_reg.tif:322,253,846.138,733,600,1574,778,322
323,OP_5_reg.tif:323,253,844.478,669,581,1604,778,323
324,OP_5_reg.tif:324,253,844.047,701,577,1599,778,324
325,OP_5_reg.tif:325,253,843.510,741,573,1610,778,325
326,OP_5_reg.tif:326,253,840.838,703,584,1596,775,326
327,OP_5_reg.tif:327,253,838.846,759,577,1595,769,327
328,OP_5_reg.tif:328,253,838.431,714,585,1570,763,328
329,OP_5_reg.tif:329,253,837.162,751,565,1578,767,329
330,OP_5_reg.tif:330,253,837.719,740,574,1573,770,330
331,OP_5_reg.tif:331,253,835.779,644,565,1539,769,331
332,OP_5_reg.tif:332,253,835.107,728,568,1580,766,332
333,OP_5_reg.tif:333,253,833.360,722,567,1564,766,333
334,OP_5_reg.tif:334,253,832.123,775,575,1588,763,334
335,OP_5_reg.tif:335,253,830.063,741,568,1561,765,335
336,OP_5_reg.tif:336,253,834.684,731,564,1571,765,336
337,OP_5_reg.tif:337,253,827.988,675,565,1555,760,337
338,OP_5_reg.tif:338,253,832.206,708,555,1572,765,338
339,OP_5_reg.tif:339,253,832.787,677,566,1550,767,339
340,OP_5_reg.tif:340,253,834.846,721,582,1548,768,340
341,OP_5_reg.tif:341,253,832.957,739,561,1540,771,341
342,OP_5_reg.tif:342,253,833.960,649,575,1546,768,342
343,OP_5_reg.tif:343,253,839.668,713,579,1562,769,343
344,OP_5_reg.tif:344,253,835.249,734,580,1560,766,344
345,OP_5_reg.tif:345,253,833.059,746,572,1592,766,345
346,OP_5_reg.tif:346,253,832.858,727,564,1584,766,346
347,OP_5_reg.tif:347,253,832.960,715,567,1545,767,347
348,OP_5_reg.tif:348,253,838.672,732,577,1557,771,348
349,OP_5_reg.tif:349,253,832.522,700,566,1581,764,349
350,OP_5_reg.tif:350,253,834.905,718,569,1579,769,350
351,OP_5_reg.tif:351,253,833.593,773,577,1578,768,351
352,OP_5_reg.tif:352,253,833.348,703,571,1575,766,352
353,OP_5_reg.tif:353,253,842.478,701,577,1602,770,353
354,OP_5_reg.tif:354,253,840.794,728,588,1578,770,354
355,OP_5_reg.tif:355,253,840.142,739,577,1616,773,355
356,OP_5_reg.tif:356,253,838.549,667,574,1568,765,356
357,OP_5_reg.tif:357,253,838.700,676,570,1591,770,357
358,OP_5_reg.tif:358,253,839.542,726,584,1565,774,358
359,OP_5_reg.tif:359,253,833.771,730,566,1569,766,359
360,OP_5_reg.tif:360,253,834.597,690,581,1529,765,360
