animal,Slice,MeanGCaMP,MeanBackground,Fluor,Fnaut,signal,time
OP_1_reg.tif,47,1327.853,327.469,1327.853,1425.55715,-0.0685375188220269,11.75
OP_1_reg.tif,48,1327.991,326.562,1327.991,1425.55715,-0.06844071456552976,12
OP_1_reg.tif,49,1318.42,325.781,1318.42,1425.55715,-0.07515458078969336,12.25
OP_1_reg.tif,50,1308.567,326.246,1308.567,1425.55715,-0.0820662644075687,12.5
OP_1_reg.tif,51,1302.71,325.18,1302.71,1425.55715,-0.08617483346774281,12.75
OP_1_reg.tif,52,1294.675,325.199,1294.675,1425.55715,-0.09181122622828564,13
OP_1_reg.tif,53,1286.19,326.102,1286.19,1425.55715,-0.09776328504262354,13.25
OP_1_reg.tif,54,1288.797,324.863,1288.797,1425.55715,-0.09593452637097015,13.5
OP_1_reg.tif,55,1288.913,325.023,1288.913,1425.55715,-0.09585315467710297,13.75
OP_1_reg.tif,56,1288.823,325.207,1288.823,1425.55715,-0.09591628788786194,14
OP_1_reg.tif,57,1285.654,324.492,1285.654,1425.55715,-0.0981392783866996,14.25
OP_1_reg.tif,58,1275.048,325.566,1275.048,1425.55715,-0.10557917653459216,14.5
OP_1_reg.tif,59,1271.641,325.469,1271.641,1425.55715,-0.10796911930188138,14.75
OP_1_reg.tif,60,1268.506,325.41,1268.506,1425.55715,-0.11016825947665444,15
OP_1_reg.tif,61,1267.442,324.066,1267.442,1425.55715,-0.11091463432385021,15.25
OP_1_reg.tif,62,1265.991,324.324,1265.991,1425.55715,-0.11193248197730978,15.5
OP_1_reg.tif,63,1267.113,323.887,1267.113,1425.55715,-0.11114542128318042,15.75
OP_1_reg.tif,64,1264.861,324.43,1264.861,1425.55715,-0.11272515451239537,16
OP_1_reg.tif,65,1260.446,324.406,1260.446,1425.55715,-0.11582218924018596,16.25
OP_1_reg.tif,66,1265.117,324.73,1265.117,1425.55715,-0.11254557560179199,16.5
OP_1_reg.tif,67,1258.325,325.664,1258.325,1425.55715,-0.11731002857374047,16.75
OP_1_reg.tif,68,1260.082,325.176,1260.082,1425.55715,-0.11607752800370015,17
OP_1_reg.tif,69,1263,324.672,1263,1425.55715,-0.11403060901486839,17.25
OP_1_reg.tif,70,1260.273,325.055,1260.273,1425.55715,-0.11594354530086723,17.5
OP_1_reg.tif,71,1254.996,324.258,1254.996,1425.55715,-0.11964525589170522,17.75
OP_1_reg.tif,72,1257.61,324.652,1257.61,1425.55715,-0.11781158685921514,18
OP_1_reg.tif,73,1256.74,324.957,1256.74,1425.55715,-0.11842187456321907,18.25
OP_1_reg.tif,74,1251.329,325.547,1251.329,1425.55715,-0.12221758349007623,18.5
OP_1_reg.tif,75,1249.762,325.906,1249.762,1425.55715,-0.123316802837403,18.75
OP_1_reg.tif,76,1254.805,325.746,1254.805,1425.55715,-0.11977923859453829,19
OP_1_reg.tif,77,1257.394,325.516,1257.394,1425.55715,-0.11796310656503675,19.25
OP_1_reg.tif,78,1254.558,325.578,1254.558,1425.55715,-0.11995250418406592,19.5
OP_1_reg.tif,79,1250.299,325.281,1250.299,1425.55715,-0.1229401080132074,19.75
OP_1_reg.tif,80,1247.004,324.852,1247.004,1425.55715,-0.1252514850071077,20
OP_1_reg.tif,81,1239.225,325.383,1239.225,1425.55715,-0.130708298857047,20.25
OP_1_reg.tif,82,1231.719,324.344,1231.719,1425.55715,-0.13597360863435046,20.5
OP_1_reg.tif,83,1220.242,324.41,1220.242,1425.55715,-0.14402449596636663,20.75
OP_1_reg.tif,84,1212.078,324.602,1212.078,1425.55715,-0.14975137966233068,21
OP_1_reg.tif,85,1208.636,325.152,1208.636,1425.55715,-0.15216587423380404,21.25
OP_1_reg.tif,86,1203.29,323.242,1203.29,1425.55715,-0.15591598695289074,21.5
OP_1_reg.tif,87,1198.658,323.332,1198.658,1425.55715,-0.15916524286662248,21.75
OP_1_reg.tif,88,1196.238,323.816,1196.238,1425.55715,-0.1608628247559209,22
OP_1_reg.tif,89,1188.113,324.301,1188.113,1425.55715,-0.1665623507272227,22.25
OP_1_reg.tif,90,1190.779,323.645,1190.779,1425.55715,-0.1646922047285162,22.5
OP_1_reg.tif,91,1184.186,322.703,1184.186,1425.55715,-0.16931706315667538,22.75
OP_1_reg.tif,92,1180.745,323.242,1180.745,1425.55715,-0.1717308562480292,23
OP_1_reg.tif,93,1181.069,323.062,1181.069,1425.55715,-0.1715035766892966,23.25
OP_1_reg.tif,94,1175.879,322.957,1175.879,1425.55715,-0.17514425850973436,23.5
OP_1_reg.tif,95,1175.481,323.727,1175.481,1425.55715,-0.17542344759731315,23.75
OP_1_reg.tif,96,1176.918,323.145,1176.918,1425.55715,-0.1744154206655273,24
OP_1_reg.tif,97,1177.519,322.875,1177.519,1425.55715,-0.17399383111368075,24.25
OP_1_reg.tif,98,1180.056,322.633,1180.056,1425.55715,-0.1722141760503955,24.5
OP_1_reg.tif,99,1178.554,322.449,1178.554,1425.55715,-0.1732677991899518,24.75
OP_1_reg.tif,100,1171.797,323.406,1171.797,1425.55715,-0.17800770035771632,25
OP_1_reg.tif,101,1169.55,322.406,1169.55,1425.55715,-0.17958392618633362,25.25
OP_1_reg.tif,102,1165.303,323.094,1165.303,1425.55715,-0.18256311225404043,25.5
OP_1_reg.tif,103,1161.532,321.781,1161.532,1425.55715,-0.18520839378484416,25.75
OP_1_reg.tif,104,1156.156,322.355,1156.156,1425.55715,-0.1889795509075172,26
OP_1_reg.tif,105,1157.463,322.895,1157.463,1425.55715,-0.1880627163912721,26.25
OP_1_reg.tif,106,1154.935,322.023,1154.935,1425.55715,-0.18983605813348145,26.5
OP_1_reg.tif,107,1152.052,322.414,1152.052,1425.55715,-0.19185842531812924,26.75
OP_1_reg.tif,108,1148.1,321.957,1148.1,1425.55715,-0.19463067475057044,27
OP_1_reg.tif,109,1145.242,322.242,1145.242,1425.55715,-0.19663550493222956,27.25
OP_1_reg.tif,110,1142.017,321.59,1142.017,1425.55715,-0.1988977783177616,27.5
OP_1_reg.tif,111,1138.831,321.707,1138.831,1425.55715,-0.20113269397863157,27.75
OP_1_reg.tif,112,1137.853,321.742,1137.853,1425.55715,-0.2018187415355463,28
OP_1_reg.tif,113,1128.381,322.238,1128.381,1425.55715,-0.208463161227875,28.25
OP_1_reg.tif,114,1129.39,322.273,1129.39,1425.55715,-0.20775536778725426,28.5
OP_1_reg.tif,115,1122.424,321.531,1122.424,1425.55715,-0.2126418783000037,28.75
OP_1_reg.tif,116,1119.104,321.422,1119.104,1425.55715,-0.2149707922968925,29
OP_1_reg.tif,117,1119.39,321.715,1119.39,1425.55715,-0.21477016898270263,29.25
OP_1_reg.tif,118,1117.281,322.133,1117.281,1425.55715,-0.21624959055482282,29.5
OP_1_reg.tif,119,1114.519,322.043,1114.519,1425.55715,-0.2181870786450056,29.75
OP_1_reg.tif,120,1118.113,323.828,1118.113,1425.55715,-0.21566595909536143,30
OP_1_reg.tif,121,1129.1,324.98,1129.1,1425.55715,-0.20795879702192238,30.25
OP_1_reg.tif,122,1140.68,325.344,1140.68,1425.55715,-0.19983565723759303,30.5
OP_1_reg.tif,123,1179.719,326.293,1179.719,1425.55715,-0.17245057485068208,30.75
OP_1_reg.tif,124,1292.848,327.66,1292.848,1425.55715,-0.09309283040669405,31
OP_1_reg.tif,125,1485.489,330.047,1485.489,1425.55715,0.04204100130254332,31.25
OP_1_reg.tif,126,1644.922,333.355,1644.922,1425.55715,0.1538800812019356,31.5
OP_1_reg.tif,127,1843.558,334.828,1843.558,1425.55715,0.2932192862278442,31.75
OP_1_reg.tif,128,1974.974,336.957,1974.974,1425.55715,0.3854049976179488,32
OP_1_reg.tif,129,1993.437,336.727,1993.437,1425.55715,0.3983564250651051,32.25
OP_1_reg.tif,130,1981.009,337.035,1981.009,1425.55715,0.3896384301394019,32.5
OP_1_reg.tif,131,1984.961,337.246,1984.961,1425.55715,0.3924106795718431,32.75
OP_1_reg.tif,132,1963.961,336.641,1963.961,1425.55715,0.3776795970614015,33
OP_1_reg.tif,133,1937.078,336.977,1937.078,1425.55715,0.35882170700767757,33.25
OP_1_reg.tif,134,1916.316,336.902,1916.316,1425.55715,0.34425757676568763,33.5
OP_1_reg.tif,135,1901.58,335.535,1901.58,1425.55715,0.33392056572407486,33.75
OP_1_reg.tif,136,1883.42,335.852,1883.42,1425.55715,0.3211816867531407,34
OP_1_reg.tif,137,1875.152,336.965,1875.152,1425.55715,0.31538184912474393,34.25
OP_1_reg.tif,138,1865.182,336.418,1865.182,1425.55715,0.30838809233288184,34.5
OP_1_reg.tif,139,1871.312,336.914,1871.312,1425.55715,0.3126881654656916,34.75
OP_1_reg.tif,140,1862.97,336.895,1862.97,1425.55715,0.30683641830844866,35
OP_1_reg.tif,141,1857.823,336.305,1857.823,1425.55715,0.3032259001331514,35.25
OP_1_reg.tif,142,1852.892,337.441,1852.892,1425.55715,0.2997669016636758,35.5
OP_1_reg.tif,143,1849.541,336.621,1849.541,1425.55715,0.29741624178308096,35.75
OP_1_reg.tif,144,1843.446,336.758,1843.446,1425.55715,0.29314072045445516,36
OP_1_reg.tif,145,1841.965,336.395,1841.965,1425.55715,0.2921018283974092,36.25
OP_1_reg.tif,146,1837.58,336.168,1837.58,1425.55715,0.28902583807320514,36.5
OP_1_reg.tif,147,1836.195,335.902,1836.195,1425.55715,0.28805428810763556,36.75
OP_1_reg.tif,148,1834.113,335.797,1834.113,1425.55715,0.2865938064987433,37
OP_1_reg.tif,149,1832.974,336.121,1832.974,1425.55715,0.2857948206425816,37.25
OP_1_reg.tif,150,1830,335.484,1830,1425.55715,0.28370861876705533,37.5
OP_1_reg.tif,151,1828.078,336.227,1828.078,1425.55715,0.28236037397729014,37.75
OP_1_reg.tif,152,1820.831,335.215,1820.831,1425.55715,0.2772767475509486,38
OP_1_reg.tif,153,1823.714,334.938,1823.714,1425.55715,0.27929911473559643,38.25
OP_1_reg.tif,154,1813.052,335.652,1813.052,1425.55715,0.2718199337010093,38.5
OP_1_reg.tif,155,1816.684,336.328,1816.684,1425.55715,0.27436770949519623,38.75
OP_1_reg.tif,156,1813.597,336.324,1813.597,1425.55715,0.2722022403661613,39
OP_1_reg.tif,157,1805.857,336.332,1805.857,1425.55715,0.26677278424088424,39.25
OP_1_reg.tif,158,1810.286,335.211,1810.286,1425.55715,0.2698796396903484,39.5
OP_1_reg.tif,159,1800.558,335.461,1800.558,1425.55715,0.26305564108741614,39.75
OP_1_reg.tif,160,1795.71,336.234,1795.71,1425.55715,0.2596548654678628,40
OP_1_reg.tif,161,1797.143,335.695,1797.143,1425.55715,0.26066008647917055,40.25
OP_1_reg.tif,162,1793.58,335.637,1793.58,1425.55715,0.2581607128132322,40.5
OP_1_reg.tif,163,1794.835,336.039,1794.835,1425.55715,0.25904107036326107,40.75
OP_1_reg.tif,164,1792.758,335.941,1792.758,1425.55715,0.25758409615496647,41
OP_1_reg.tif,165,1793.68,335.809,1793.68,1425.55715,0.2582308608251868,41.25
OP_1_reg.tif,166,1794.281,336,1794.281,1425.55715,0.25865245037703316,41.5
OP_1_reg.tif,167,1791.091,335.566,1791.091,1425.55715,0.2564147287956851,41.75
OP_1_reg.tif,168,1785.667,335.645,1785.667,1425.55715,0.2526099006272739,42
OP_1_reg.tif,169,1786.022,336.285,1786.022,1425.55715,0.25285892606971233,42.25
OP_1_reg.tif,170,1786.177,336.008,1786.177,1425.55715,0.2529676554882418,42.5
OP_1_reg.tif,171,1779.229,335.539,1779.229,1425.55715,0.24809377161764432,42.75
OP_1_reg.tif,172,1780.844,335.691,1780.844,1425.55715,0.24922666201070925,43
OP_1_reg.tif,173,1775.165,334.582,1775.165,1425.55715,0.24524295641181404,43.25
OP_1_reg.tif,174,1769.182,334.75,1769.182,1425.55715,0.2410460008565773,43.5
OP_1_reg.tif,175,1768.1,335.199,1768.1,1425.55715,0.24028699936722972,43.75
OP_1_reg.tif,176,1771.896,335.316,1771.896,1425.55715,0.24294981790102196,44
OP_1_reg.tif,177,1768.861,335.012,1768.861,1425.55715,0.2408208257382035,44.25
OP_1_reg.tif,178,1762.991,335.203,1762.991,1425.55715,0.2367031374364752,44.5
OP_1_reg.tif,179,1761.385,334.473,1761.385,1425.55715,0.23557656036448618,44.75
OP_1_reg.tif,180,1761.567,334.707,1761.567,1425.55715,0.23570422974624336,45
OP_1_reg.tif,181,1756.433,334.273,1756.433,1425.55715,0.23210283081250013,45.25
OP_1_reg.tif,182,1749.091,335.637,1749.091,1425.55715,0.22695256377480186,45.5
OP_1_reg.tif,183,1753.247,334.781,1753.247,1425.55715,0.22986791515163033,45.75
OP_1_reg.tif,184,1759.671,334.562,1759.671,1425.55715,0.23437422343958636,46
OP_1_reg.tif,185,1756.788,333.754,1756.788,1425.55715,0.23235185625493857,46.25
OP_1_reg.tif,186,1754.944,334.035,1754.944,1425.55715,0.23105832691449785,46.5
OP_1_reg.tif,187,1737.654,334.82,1737.654,1425.55715,0.2189297356475676,46.75
OP_1_reg.tif,188,1735.108,335.199,1735.108,1425.55715,0.21714376726320642,47
OP_1_reg.tif,189,1748.061,334.227,1748.061,1425.55715,0.2262300392516707,47.25
OP_1_reg.tif,190,1745.558,333.852,1745.558,1425.55715,0.22447423451245002,47.5
OP_1_reg.tif,191,1727.545,334.617,1727.545,1425.55715,0.21183847311908888,47.75
OP_1_reg.tif,192,1732.528,334.004,1732.528,1425.55715,0.21533394855478077,48
OP_1_reg.tif,193,1725.732,333.969,1725.732,1425.55715,0.210566689662354,48.25
OP_1_reg.tif,194,1722.732,334.816,1722.732,1425.55715,0.2084622493037195,48.5
OP_1_reg.tif,195,1719.766,333.148,1719.766,1425.55715,0.2063816592691496,48.75
OP_1_reg.tif,196,1719.247,333.691,1719.247,1425.55715,0.20601759108710582,49
OP_1_reg.tif,197,1720.623,334.273,1720.623,1425.55715,0.20698282773159948,49.25
OP_1_reg.tif,198,1729.325,334.02,1729.325,1425.55715,0.21308710773187867,49.5
OP_1_reg.tif,199,1728.299,334.496,1728.299,1425.55715,0.21236738912922562,49.75
OP_1_reg.tif,200,1720.312,334.312,1720.312,1425.55715,0.20676466741442096,50
OP_1_reg.tif,201,1716.186,333.906,1716.186,1425.55715,0.20387036044117895,50.25
OP_1_reg.tif,202,1714.571,334.211,1714.571,1425.55715,0.20273747004811404,50.5
OP_1_reg.tif,203,1711.766,333.797,1711.766,1425.55715,0.20076981831279087,50.75
OP_1_reg.tif,204,1707.091,334.266,1707.091,1425.55715,0.19749039875391863,51
OP_1_reg.tif,205,1695.528,334.301,1695.528,1425.55715,0.18937918413162175,51.25
OP_1_reg.tif,206,1689.701,333.98,1689.701,1425.55715,0.18529165947503395,51.5
OP_1_reg.tif,207,1686.242,333.098,1686.242,1425.55715,0.18286523974152832,51.75
OP_1_reg.tif,208,1682.472,333.078,1682.472,1425.55715,0.1802206596908443,52
OP_1_reg.tif,209,1672.385,333.953,1672.385,1425.55715,0.1731448297249955,52.25
OP_1_reg.tif,210,1679.325,333.316,1679.325,1425.55715,0.17801310175463672,52.5
OP_1_reg.tif,211,1674.026,334.043,1674.026,1425.55715,0.17429595860116864,52.75
OP_1_reg.tif,212,1676.338,333.215,1676.338,1425.55715,0.17591778063755625,53
OP_1_reg.tif,213,1663.571,333.625,1663.571,1425.55715,0.16696198395132725,53.25
OP_1_reg.tif,214,1664.606,332.523,1664.606,1425.55715,0.16768801587505622,53.5
OP_1_reg.tif,215,1661.074,332.734,1661.074,1425.55715,0.1652103880928239,53.75
OP_1_reg.tif,216,1663.152,333.242,1663.152,1425.55715,0.16666806378123805,54
OP_1_reg.tif,217,1656.126,333.312,1656.126,1425.55715,0.16173946446131596,54.25
OP_1_reg.tif,218,1656.078,333.516,1656.078,1425.55715,0.1617057934155778,54.5
OP_1_reg.tif,219,1657.571,333.34,1657.571,1425.55715,0.1627531032340582,54.75
OP_1_reg.tif,220,1662.121,332.438,1662.121,1425.55715,0.16594483777798735,55
OP_1_reg.tif,221,1646.641,333.738,1646.641,1425.55715,0.15508592552743322,55.25
OP_1_reg.tif,222,1652.766,333.496,1652.766,1425.55715,0.15938249125964538,55.5
OP_1_reg.tif,223,1671.61,333.93,1671.61,1425.55715,0.1726011826323482,55.75
OP_1_reg.tif,224,1679.861,333.555,1679.861,1425.55715,0.1783890950987128,56
OP_1_reg.tif,225,1672.615,333.715,1672.615,1425.55715,0.17330617015249083,56.25
OP_1_reg.tif,226,1679.017,333.051,1679.017,1425.55715,0.17779704587781692,56.5
OP_1_reg.tif,227,1671.745,334.133,1671.745,1425.55715,0.17269588244848674,56.75
OP_1_reg.tif,228,1658.987,333.684,1658.987,1425.55715,0.16374639908333383,57
OP_1_reg.tif,229,1659.156,333.785,1659.156,1425.55715,0.1638649492235368,57.25
OP_1_reg.tif,230,1669.342,333.762,1669.342,1425.55715,0.17101022572122063,57.5
OP_1_reg.tif,231,1658.597,333.367,1658.597,1425.55715,0.16347282183671127,57.75
OP_1_reg.tif,232,1648.355,333.297,1648.355,1425.55715,0.15628826245233304,58
OP_1_reg.tif,233,1639.918,333.539,1639.918,1425.55715,0.15036987468373314,58.25
OP_1_reg.tif,234,1625.242,332.688,1625.242,1425.55715,0.14007495244929313,58.5
OP_1_reg.tif,235,1610.056,332.602,1610.056,1425.55715,0.12942227535388529,58.75
OP_1_reg.tif,236,1607.723,333.055,1607.723,1425.55715,0.1277857222349871,59
OP_1_reg.tif,237,1609.537,332.102,1609.537,1425.55715,0.1290582071718415,59.25
OP_1_reg.tif,238,1601.905,333.512,1601.905,1425.55715,0.12370451089947525,59.5
OP_1_reg.tif,239,1617.009,332.367,1617.009,1425.55715,0.13429966662508053,59.75
OP_1_reg.tif,240,1635.9,333.48,1635.9,1425.55715,0.14755132756340214,60
OP_1_reg.tif,241,1650.857,333.414,1650.857,1425.55715,0.1580433657114342,60.25
OP_1_reg.tif,242,1651.706,333.379,1651.706,1425.55715,0.15863892233292773,60.5
OP_1_reg.tif,243,1658.095,333.336,1658.095,1425.55715,0.16312067881669978,60.75
OP_1_reg.tif,244,1653.463,332.52,1653.463,1425.55715,0.15987142290296805,61
OP_1_reg.tif,245,1654.693,333.016,1654.693,1425.55715,0.16073424345000822,61.25
OP_1_reg.tif,246,1650.126,332.164,1650.126,1425.55715,0.15753058374404694,61.5
OP_1_reg.tif,247,1642.472,332.254,1642.472,1425.55715,0.15216145490905073,61.75
OP_1_reg.tif,248,1632.225,333.164,1632.225,1425.55715,0.14497338812407473,62
OP_1_reg.tif,249,1628.515,331.559,1628.515,1425.55715,0.1423708968805635,62.25
OP_1_reg.tif,250,1613.745,331.062,1613.745,1425.55715,0.13201003551488608,62.5
OP_1_reg.tif,251,1605.351,330.574,1605.351,1425.55715,0.12612181139142686,62.75
OP_1_reg.tif,252,1581.541,330.816,1581.541,1425.55715,0.10941956974506413,63
OP_1_reg.tif,253,1563.861,329.402,1563.861,1425.55715,0.09701740123151148,63.25
OP_1_reg.tif,254,1530.212,329.227,1530.212,1425.55715,0.07341329668894712,63.5
OP_1_reg.tif,255,1504.879,328.609,1504.879,1425.55715,0.05564270082051766,63.75
OP_1_reg.tif,256,1467.16,327.641,1467.16,1425.55715,0.029183572191405997,64
OP_1_reg.tif,257,1432.126,327.898,1432.126,1425.55715,0.004607917683272034,64.25
OP_1_reg.tif,258,1396.762,326.648,1396.762,1425.55715,-0.020199225264311674,64.5
OP_1_reg.tif,259,1365.203,326.707,1365.203,1425.55715,-0.04233723635702723,64.75
OP_1_reg.tif,260,1328.208,328.723,1328.208,1425.55715,-0.06828849337958846,65
OP_1_reg.tif,261,1301.753,328.004,1301.753,1425.55715,-0.08684614994214729,65.25
OP_1_reg.tif,262,1269.879,328.227,1269.879,1425.55715,-0.1092051272725195,65.5
OP_1_reg.tif,263,1241.978,327.543,1241.978,1425.55715,-0.12877712408793995,65.75
OP_1_reg.tif,264,1213.996,327.777,1213.996,1425.55715,-0.14840594079304362,66
OP_1_reg.tif,265,1186.013,326.957,1186.013,1425.55715,-0.16803545897826697,66.25
OP_1_reg.tif,266,1168.338,327.09,1168.338,1425.55715,-0.18043412009122195,66.5
OP_1_reg.tif,267,1150.39,327.641,1150.39,1425.55715,-0.19302428527681262,66.75
OP_1_reg.tif,268,1137.242,327.723,1137.242,1425.55715,-0.20224734588858828,67
OP_1_reg.tif,269,1119.883,327.121,1119.883,1425.55715,-0.21442433928376708,67.25
OP_1_reg.tif,270,1111.082,326.898,1111.082,1425.55715,-0.22059806581588115,67.5
OP_1_reg.tif,271,1100.316,326.555,1100.316,1425.55715,-0.22815020078290094,67.75
OP_1_reg.tif,272,1087.13,327.137,1087.13,1425.55715,-0.23739991763921914,68
OP_1_reg.tif,273,1077.541,326.926,1077.541,1425.55715,-0.2441264105055347,68.25
OP_1_reg.tif,274,1071.887,325.336,1071.887,1425.55715,-0.24809257910144122,68.5
OP_1_reg.tif,275,1061.152,326.117,1061.152,1425.55715,-0.255622968184755,68.75
OP_1_reg.tif,276,1051.883,326.469,1051.883,1425.55715,-0.26212498741281615,69
OP_1_reg.tif,277,1049.515,325.938,1049.515,1425.55715,-0.2637860923358983,69.25
OP_1_reg.tif,278,1045.273,326.613,1045.273,1425.55715,-0.2667617710030076,69.5
OP_1_reg.tif,279,1037.338,325.609,1037.338,1425.55715,-0.2723280157515959,69.75
OP_1_reg.tif,280,1035.844,325.766,1035.844,1425.55715,-0.2733760270501958,70
OP_1_reg.tif,281,1030.004,325.512,1030.004,1425.55715,-0.2774726709483378,70.25
OP_1_reg.tif,282,1025.892,325.688,1025.892,1425.55715,-0.280357157199906,70.5
OP_1_reg.tif,283,1023.398,325.484,1023.398,1425.55715,-0.28210664861805085,70.75
OP_1_reg.tif,284,1019.074,325.211,1019.074,1425.55715,-0.2851398486549628,71
OP_1_reg.tif,285,1020.29,326.355,1020.29,1425.55715,-0.28428684882959626,71.25
OP_1_reg.tif,286,1020.121,326.43,1020.121,1425.55715,-0.28440539896979933,71.5
OP_1_reg.tif,287,1025.667,327.23,1025.667,1425.55715,-0.2805149902268037,71.75
OP_1_reg.tif,288,1023.55,328.484,1023.55,1425.55715,-0.2820000236398801,72
OP_1_reg.tif,289,1024.905,328.32,1024.905,1425.55715,-0.28104951807789685,72.25
OP_1_reg.tif,290,1019.052,327.914,1019.052,1425.55715,-0.28515528121759276,72.5
OP_1_reg.tif,291,1018.991,328.188,1018.991,1425.55715,-0.285198071504885,72.75
OP_1_reg.tif,292,1026.316,327.938,1026.316,1425.55715,-0.28005972962921905,73
OP_1_reg.tif,293,1026.16,328.078,1026.16,1425.55715,-0.280169160527868,73.25
OP_1_reg.tif,294,1026.455,327.379,1026.455,1425.55715,-0.2799622238926024,73.5
OP_1_reg.tif,295,1025.74,327.461,1025.74,1425.55715,-0.2804637821780769,73.75
OP_1_reg.tif,296,1024.29,326.73,1024.29,1425.55715,-0.2814809283514169,74
OP_1_reg.tif,297,1017.671,326.102,1017.671,1425.55715,-0.28612402526268416,74.25
OP_1_reg.tif,298,1012.745,326.148,1012.745,1425.55715,-0.28957951633156204,74.5
OP_1_reg.tif,299,1006.818,326.133,1006.818,1425.55715,-0.2937371890001043,74.75
OP_1_reg.tif,300,1006.684,326.195,1006.684,1425.55715,-0.29383118733612335,75
OP_1_reg.tif,301,1005.455,326.066,1005.455,1425.55715,-0.2946933064030439,75.25
OP_1_reg.tif,302,1004.429,325.527,1004.429,1425.55715,-0.29541302500569694,75.5
