animal,animal_num,signal,MeanGCaMP,time,MeanBackground,fitted,correction,delF,genotype,cue,food,neuron,mean_pulse_delF
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,0.052521114288543246,1500.429,0.25,330.582,0.03005992276956404,nls,0.024760732656891372,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,0.04657186139468347,1491.948,0.5,330.648,0.02712843600130327,nls,0.02174296653129237,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,0.04189509343767793,1485.281,0.75,330.707,0.02422008403537912,nls,0.019974550540210977,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,0.03717904259397801,1478.558,1,330.562,0.021334684295808315,nls,0.01814389943608186,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,0.03333773745935055,1473.082,1.25,329.91,0.01847205564746668,nls,0.017165222949796038,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,0.022997920497259617,1458.342,1.5,330.949,0.015632018384718116,nls,0.009665443250453667,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,0.01517220828361727,1447.186,1.75,330.422,0.012814394220133085,nls,0.004657355201396351,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,0.008816798400541068,1438.126,2,330.883,0.010019006273296827,nls,0.001097333265156408,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,0.007784219664571079,1436.654,2.25,329.785,0.007245679059705024,nls,0.002838081742778222,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,0.00464088724889066,1432.173,2.5,329.547,0.00449423847974767,nls,0.0024461899070551563,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.0016240316987643257,1423.242,2.75,330.844,0.0017645118077798672,nls,-0.0010890023686320263,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.009379595900452094,1412.186,3,329.184,-9.436723187217777e-4,nls,-0.00613638244381815,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.018364854751701912,1399.377,3.25,329.285,-0.003630483909915938,nls,-0.012434829703873808,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.02300514574249103,1392.762,3.5,329.594,-0.0062960916342699735,nls,-0.014409512970308892,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.031018854628171257,1381.338,3.75,328.863,-0.008940662829147628,nls,-0.019778650661111462,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.03492750185427502,1375.766,4,329.547,-0.011564363511314402,nls,-0.02106359720504845,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.037041061454463724,1372.753,4.25,328.645,-0.014167358387359386,nls,-0.02057416192919217,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.036308716209658844,1373.797,4.5,328.656,-0.016749810864034598,nls,-0.01725936420771208,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.038975042144048726,1369.996,4.75,328.512,-0.019311883058513668,nls,-0.01736361794762289,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.04027207888508725,1368.147,5,328.617,-0.02185373580856842,nls,-0.016118801938606663,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.03923318682804135,1369.628,5.25,328.676,-0.02437552868266596,nls,-0.012558117007463222,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.04045726963664701,1367.883,5.5,328.238,-0.02687741998998594,nls,-0.011280308508748903,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.04595687377387865,1360.043,5.75,328.391,-0.029359566790358338,nls,-0.014297765845608146,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.045738011976580575,1360.355,6,328.641,-0.031822124904123394,nls,-0.011616345934545014,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.04645773057923363,1359.329,6.25,328.168,-0.03426524892191324,nls,-0.009892940519408224,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.04456864461729939,1362.022,6.5,329.133,-0.03668909221435668,nls,-0.005580011265030545,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.050040891029868625,1354.221,6.75,328.672,-0.03909380694170722,nls,-0.008647542950249238,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.048401531990492346,1356.558,7,328.629,-0.0414795440633951,nls,-0.004622446789185077,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.050383914808326075,1353.732,7.25,328.297,-0.043846453347504144,nls,-0.004237920322909764,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.05411017720334819,1348.42,7.5,328.652,-0.04619468338017346,nls,-0.005615952685262559,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.050326393438523326,1353.814,7.75,327.852,-0.048524381574925224,nls,4.975292743140645e-4,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.04677339663302883,1358.879,8,327.371,-0.050835694181918856,nls,0.00636183868680219,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.05092756190097323,1352.957,8.25,328.395,-0.05312876629713209,nls,0.004500745534071027,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.05270721696425851,1350.42,8.5,328.422,-0.0554037418714694,nls,0.004996066045123062,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.050371989646293774,1353.749,8.75,327.199,-0.05766076371979878,nls,0.009588315211417172,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.055076115327961556,1347.043,9,327.238,-0.05989997352991744,nls,0.007123399339868049,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.057286479184647236,1343.892,9.25,328.184,-0.062121511871446156,nls,0.007134573824711086,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.058540725638393416,1342.104,9.5,328.543,-0.0643255182046536,nls,0.008084333704172348,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.0556015239375005,1346.294,9.75,327.906,-0.06651213088921176,nls,0.013210148089623428,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.052576741662023224,1350.606,10,327.898,-0.06868148719288092,nls,0.01840428666876986,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.0539004346476043,1348.719,10.25,327.633,-0.07083372330012738,nls,0.01923282979043525,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.05763862220465871,1343.39,10.5,327.148,-0.07296897432067245,nls,0.017629893253925912,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.058735035631507365,1341.827,10.75,327.309,-0.07508737429797419,nls,0.018651879804378987,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.05947299271726847,1340.775,11,327.289,-0.07718905621764194,nls,0.020015604638285635,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.06312349525937994,1335.571,11.25,327.398,-0.07927415201578514,nls,0.018450197894317368,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.0668280117706962,1330.29,11.5,327.539,-0.08134279258729554,nls,0.016814321954511515,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.0685375188220269,1327.853,11.75,327.469,-0.08339510779406417,nls,0.01715713010994944,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.06844071456552976,1327.991,12,326.562,-0.08543122647313384,nls,0.01929005304551624,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.07515458078969336,1318.42,12.25,325.781,-0.08745127644478717,nls,0.014596236793005975,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.0820662644075687,1308.567,12.5,326.246,-0.08945538452057034,nls,0.009688661250913801,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.08617483346774281,1302.71,12.75,325.18,-0.09144367651125418,nls,0.007568384181423537,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.09181122622828564,1294.675,13,325.199,-0.09341627723473186,nls,0.003904592144358395,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.09776328504262354,1286.19,13.25,326.102,-0.09537331052385481,nls,-9.043338085655897e-5,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.09593452637097015,1288.797,13.5,324.863,-0.09731489923420622,nls,0.003679914001148237,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.09585315467710297,1288.913,13.75,325.023,-0.09924116525181365,nls,0.005687551712622845,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.09591628788786194,1288.823,14,325.207,-0.10115222950080063,nls,0.00753548275085086,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.0981392783866996,1285.654,14.25,324.492,-0.10304821195097763,nls,0.007208474702190198,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.10557917653459216,1275.048,14.5,325.566,-0.10492923162537363,nls,0.0016495962286936332,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.10796911930188138,1271.641,14.75,325.469,-0.10679540660770767,nls,0.0011258284437384546,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.11016825947665444,1268.506,15,325.41,-0.10864685404980193,nls,7.781357110596514e-4,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.11091463432385021,1267.442,15.25,324.066,-0.11048369017893606,nls,0.0018685969929980138,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.11193248197730978,1265.991,15.5,324.324,-0.11230603030514352,nls,0.002673089465745914,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.11114542128318042,1267.113,15.75,323.887,-0.11411398882845025,nls,0.005268108683182001,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.11272515451239537,1264.861,16,324.43,-0.1159076792460563,nls,0.005482065871573096,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.11582218924018596,1260.446,16.25,324.406,-0.11768721415946098,nls,0.0041645660571871905,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.11254557560179199,1265.117,16.5,324.73,-0.11945270528153135,nls,0.009206670817651526,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.11731002857374047,1258.325,16.75,325.664,-0.12120426344351526,nls,0.006193776007686957,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.11607752800370015,1260.082,17,325.176,-0.12294199860199892,nls,0.009164011736210936,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.11403060901486839,1263,17.25,324.672,-0.12466601984580958,nls,0.012934951968853355,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.11594354530086723,1260.273,17.5,325.055,-0.12637643540286375,nls,0.012732431239908689,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.11964525589170522,1254.996,17.75,324.258,-0.12807335264696132,nls,0.01072763789316827,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.11781158685921514,1257.61,18,324.652,-0.12975687810452635,nls,0.014244832383223379,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.11842187456321907,1256.74,18.25,324.957,-0.13142711746129385,nls,0.015304784035986948,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.12221758349007623,1251.329,18.5,325.547,-0.13308417556894508,nls,0.013166133216781017,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.123316802837403,1249.762,18.75,325.906,-0.13472815645168915,nls,0.013710894752198315,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.11977923859453829,1254.805,19,325.746,-0.13635916331279366,nls,0.018879465856167534,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.11796310656503675,1257.394,19.25,325.516,-0.1379772985410633,nls,0.02231373311393872,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.11995250418406592,1254.558,19.5,325.578,-0.13958266371726746,nls,0.021929700671113713,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.1229401080132074,1250.299,19.75,325.281,-0.14117535962051714,nls,0.020534792745221905,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.1252514850071077,1247.004,20,324.852,-0.1427554862345914,nls,0.019803542365395856,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.130708298857047,1239.225,20.25,325.383,-0.14432314275421418,nls,0.015914385035079356,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.13597360863435046,1231.719,20.5,324.344,-0.14587842759128128,nls,0.012204360094842989,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.14402449596636663,1220.242,20.75,324.41,-0.14742143838103822,nls,0.005696483552583755,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.14975137966233068,1212.078,21,324.602,-0.14895227198820957,nls,0.001500433463791053,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.15216587423380404,1208.636,21.25,325.152,-0.15047102451307978,nls,6.046914171879102e-4,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.15591598695289074,1203.29,21.5,323.242,-0.15197779129752578,nls,-0.0016386545174527957,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.15916524286662248,1198.658,21.75,323.332,-0.15347266693100267,nls,-0.0033930347977076426,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.1608628247559209,1196.238,22,323.816,-0.15495574525648115,nls,-0.0036075383615275826,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.1665623507272227,1188.113,22.25,324.301,-0.15642711937633905,nls,-0.007835690212971484,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.1646922047285162,1190.779,22.5,323.645,-0.15788688165820586,nls,-0.004505781932398176,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.16931706315667538,1184.186,22.75,322.703,-0.15933512374076111,nls,-0.007682398278002104,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.1717308562480292,1180.745,23,323.242,-0.16077193653948735,nls,-0.008659378570629681,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.1715035766892966,1181.069,23.25,323.062,-0.16219741025237727,nls,-0.007006625299007172,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.17514425850973436,1175.879,23.5,322.957,-0.16361163436559623,nls,-0.00923308300622597,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.17542344759731315,1175.481,23.75,323.727,-0.1650146976590996,nls,-0.00810920880030139,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.1744154206655273,1176.918,24,323.145,-0.1664066882122064,nls,-0.005709191315408733,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.17399383111368075,1177.519,24.25,322.875,-0.16778769340912833,nls,-0.00390659656664025,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.1722141760503955,1180.056,24.5,322.633,-0.16915779994445557,nls,-7.568349680277565e-4,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.1732677991899518,1178.554,24.75,322.449,-0.17051709382859903,nls,-4.511642234406067e-4,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
2017-10-07_N2_OP50_ASH_Glycerol_1/2017-10-07_N2_OP50_ASH_Glycerol_1_ImageJ_data.csv,1,-0.17800770035771632,1171.797,25,323.406,-0.17186566039319004,nls,-0.0038424988266141137,N2,glycerol,OP50,GCAMP,-0.0022995411379121665
